Concepts,Anger,Disgust,Joy,Sad,Surprise ,Fear
be_with,0,0,1,0,0,0
spread_idea,0,0,1,0,0,0
take_vacation,0,0,1,0,0,0
cash_check,0,0,1,0,0,0
ego_boost,0,0,1,0,0,0
copyright,0,0,1,0,0,0
gain_wealth,0,0,1,0,0,0
publish,0,0,1,0,0,0
monetary_gain,0,0,1,0,0,0
accolade,0,0,1,0,0,0
award,0,0,1,0,0,0
get_famous,0,0,1,0,0,0
autograph,0,0,1,0,0,0
take_money,0,0,1,0,0,0
hand_motion,0,0,1,0,0,0
bad_child,0,0,0,1,0,0
start_new_day,0,0,1,0,0,0
vibration,0,0,1,0,0,0
hear_noise,1,0,0,0,0,0
sonic,0,0,1,0,0,0
mouth_noise,0,1,0,0,0,0
human_sense,0,0,1,0,0,0
travel_space,0,0,1,0,0,0
audible,0,0,1,0,0,0
frequency,0,0,1,0,0,0
detect,0,0,1,0,0,0
ear_activity,0,0,1,0,0,0
what_the,0,0,0,0,1,0
vocal_cord,0,0,1,0,0,0
beep,0,1,0,0,0,0
loud_soft,0,0,1,0,0,0
hear_voice,0,0,1,0,0,0
sensory_input,0,0,1,0,0,0
decibel,0,0,1,0,0,0
electromagnetic_wave,0,0,1,0,0,0
loud_music,0,1,0,0,0,0
five_sense,0,0,1,0,0,0
music_tone,0,0,1,0,0,0
strain,0,0,0,1,0,0
essential_life,0,0,1,0,0,0
mole_cricket,0,1,0,0,0,0
jump_out,0,0,0,0,0,1
look_down,0,0,0,1,0,0
get_hit_car,0,0,0,1,0,0
step_out,0,0,1,0,0,0
hang_clothe,0,0,1,0,0,0
corner_prey,0,0,1,0,0,0
companion,0,0,1,0,0,0
become_ill,0,0,0,1,0,0
arsonist,0,0,0,0,0,1
burn_house,0,0,0,0,0,1
cut_meat,0,1,0,0,0,0
self_protection,0,0,1,0,0,0
butter_toast,0,0,1,0,0,0
open_package,0,0,1,0,0,0
pry_open,0,1,0,0,0,0
butter_bread,0,0,1,0,0,0
fish_boat,0,0,1,0,0,0
fillet,0,0,1,0,0,0
cut_cheese,0,0,1,0,0,0
cut_vegetable,0,0,1,0,0,0
eat_food_off_plate,0,0,1,0,0,0
attack_enemy,1,0,0,0,0,0
dull,0,0,0,1,0,0
cut_paper,0,0,1,0,0,0
pierce,0,0,0,1,0,0
sharp_edge,0,0,0,0,0,1
spread_butter,0,0,1,0,0,0
chop_vegetable,0,0,1,0,0,0
blade_weapon,0,0,0,0,0,1
make_mark,0,0,1,0,0,0
machete,0,0,0,0,0,1
kill_cat,0,1,0,0,0,0
cut_finger,0,0,0,1,0,0
raincoat,0,0,1,0,0,0
hardwood_floor,0,0,1,0,0,0
claw,0,0,0,0,0,1
computer_part,0,0,1,0,0,0
clip,0,0,1,0,0,0
know_subject,0,0,1,0,0,0
photo_album,0,0,1,0,0,0
store_photo,0,0,1,0,0,0
food_flavor,0,0,1,0,0,0
wear_mask,0,0,1,0,0,0
use_system_abstract_think,0,0,1,0,0,0
upgrade,0,0,1,0,0,0
put_liquid,0,0,1,0,0,0
good_eyesight,0,0,1,0,0,0
speed_up,0,0,1,0,1,0
use_logic,0,0,1,0,1,0
twirl_around,0,0,1,0,0,0
deduce,0,0,1,0,0,0
learn_much,0,0,1,0,0,0
squeeze,0,1,1,0,0,0
locate,0,0,1,0,1,0
read_cover,0,0,1,0,0,0
deflate,0,0,0,1,0,0
search_internet,0,0,1,0,0,0
clamp,0,1,0,0,0,0
solve_mystery,0,0,1,0,1,0
visit_library,0,0,1,0,0,0
look_closely,0,0,0,0,1,0
ask_expert,0,0,1,0,1,0
spread_out,0,0,0,1,0,0
inflate,0,0,1,0,0,0
use_telescope,0,0,1,0,1,0
check_price,0,0,1,0,1,0
analyze,0,0,0,0,1,0
scan,0,0,0,0,1,0
experience_new,0,0,1,0,1,0
determine_size,0,0,0,0,1,0
brush_off,0,1,0,0,0,0
look_clue,0,0,0,0,1,0
use_thermometer,0,0,0,1,0,1
curiosity,0,0,1,0,1,0
try_understand,0,0,1,0,0,0
call_help,0,0,0,1,1,0
casualty,0,0,0,1,0,1
horse_shoe,0,0,0,0,1,0
repeat_action,0,1,0,0,0,0
long_term,0,0,1,0,0,0
home_depot,0,0,1,0,0,0
talk_telephone,0,0,1,0,0,0
pirate_ship,0,0,0,0,1,1
negative_reaction,1,1,0,1,0,0
open_refrigerator,0,0,1,0,1,0
donut,0,0,1,0,0,0
sell_ticket,0,0,1,0,0,0
residue,0,0,0,1,0,0
leave_behind,0,0,0,1,0,0
leftover,0,1,0,1,0,0
remainder,0,0,0,1,0,0
malaria,0,1,0,1,0,0
mosquito,0,1,0,0,0,0
sterile,0,1,0,1,0,1
undesirable,1,1,0,0,0,0
munchkin,0,0,1,0,0,0
dental_work,0,0,0,1,0,1
type_bear,0,0,0,1,0,0
freak,1,1,0,0,0,0
advice,0,0,1,0,0,0
recall,0,0,1,0,0,0
take_back,0,0,0,1,0,0
main_traffic_artery,0,1,0,0,0,0
inaction,0,1,0,0,0,0
traffic_congestion,1,1,0,1,0,0
air_pollution,0,1,0,1,0,0
ritual,0,1,0,0,0,0
repetitive_action,0,1,0,0,0,0
part_ceremony,0,0,1,0,0,0
sacred,0,0,1,0,0,0
tradition,0,0,1,0,0,0
destroy_city,1,1,0,0,0,1
collision,0,0,0,0,0,1
despot,0,1,0,0,0,1
gunshot,0,0,0,0,1,1
battle_cancer,0,1,0,1,0,1
pamper,0,0,1,0,0,0
view_film_home,0,0,1,0,0,0
luxury,0,0,1,0,0,0
physical_sensation,0,0,1,0,0,0
okay,0,0,1,0,0,0
cozy,0,0,1,0,0,0
good_feel,0,0,1,0,0,0
reassurance,0,0,1,0,0,0
want_marry,0,0,1,1,0,0
old_food,0,1,0,0,0,0
drive_highway,0,0,1,0,0,0
dragon,0,0,0,0,1,1
slay,1,1,0,0,0,1
beast,0,1,0,0,0,1
book_read,0,0,1,0,1,0
enigma,0,0,0,0,1,0
fiction,0,0,1,0,1,0
look_picture,0,0,1,0,0,0
interest_subject,0,0,1,0,1,0
learn_book,0,0,1,0,0,0
lose_track_time,0,1,0,1,0,1
might_learn,0,0,1,0,0,0
read_out_loud,0,1,0,0,0,0
use_imagination,0,0,1,0,1,0
become_distract,0,1,0,1,0,0
stare_off_space,0,0,0,0,0,1
stimulate_mind,0,0,0,0,1,1
recommend,0,0,1,0,0,0
change_opinion,0,1,0,0,0,0
know_story,0,0,0,1,0,0
learn_how_read,0,0,1,0,0,0
learn_new_word,0,0,1,0,1,0
distract,1,1,0,0,0,0
take_book,0,0,1,0,0,0
want_relax,0,0,1,0,0,0
educate_yourself,0,0,1,0,0,0
increase_understand,0,0,1,0,0,0
use_mind,0,0,1,0,0,0
close_eye,0,0,0,0,0,1
like_read,0,0,1,0,0,0
wish_learn,0,0,1,0,0,0
bad_omen,0,0,0,1,1,1
buy_wood,0,0,1,0,0,0
cause_effect,0,0,1,0,0,0
traffic_accident,0,0,0,1,1,1
stop_traffic_light,0,1,0,1,0,0
turn_car_off,0,0,0,1,0,0
bury_dead_person,0,1,0,1,1,1
efficient,0,0,1,0,0,0
semi-truck,0,0,1,0,0,0
see_light,0,0,1,0,1,0
find_guilty,0,1,0,1,1,0
take_court,0,0,0,0,1,1
person_commit_crime,1,1,0,1,1,1
handcuff,0,0,0,0,1,1
feel_smug,0,1,0,1,0,0
legal_process,0,1,0,0,0,1
high_tax,1,1,0,0,1,1
restrain,0,0,0,1,0,0
injustice,1,1,0,1,0,0
stop_crime,0,0,1,0,0,0
sit_jury,0,0,1,0,0,0
revenge,1,1,0,0,0,1
punish_crime,1,0,0,0,0,1
cooty,0,0,0,0,0,1
get_water,0,0,1,0,0,0
wither,0,0,0,1,0,0
plant_die,0,0,0,1,0,0
pinnacle,0,0,1,0,0,0
acme,0,0,1,0,0,0
high_point,0,0,0,0,1,1
peak,0,0,1,0,1,0
razor,0,0,0,0,0,1
cut_tool,0,0,0,0,0,1
groin,0,0,0,0,0,1
sit_theater,0,0,1,0,0,0
tom,0,0,1,0,0,0
father_child,0,0,1,0,0,0
knife_sharp,0,0,0,0,0,1
confessional,0,0,1,0,0,0
seat_person,0,0,1,0,0,0
laze,0,0,1,0,0,0
graph,0,0,1,0,0,0
illustration,0,0,1,0,0,0
diagram,0,0,1,0,0,0
graphical_representation,0,0,1,0,0,0
astrology,0,0,1,0,0,0
flattery,0,0,1,0,1,0
extinct,0,0,0,1,1,1
smithsonian_institution,0,0,1,0,0,0
fossil,0,0,1,0,0,0
nowhere,0,0,0,1,1,0
musuem,0,0,1,0,0,0
edifice,0,0,1,0,0,0
elect,0,0,1,0,0,0
hold_trial,0,0,0,0,1,1
talk_lawyer,0,1,0,0,0,1
judicial_system,0,1,0,0,0,0
give_verdict,0,0,1,0,0,0
verdict,0,0,0,0,0,1
build_block,0,0,1,0,0,0
basic_unit,0,0,1,0,0,0
pinhead,0,0,0,0,1,1
mobile_phone,0,0,1,0,0,0
hold_place,0,0,1,0,0,0
tiny_animal,0,0,1,0,1,0
tiny_organism,0,0,1,0,1,0
carry_around,0,1,0,1,0,0
metal_bar,0,0,0,0,1,1
microbe,0,0,0,0,1,1
mobile,0,0,1,0,0,0
express,0,0,1,0,0,0
show_feeling,0,0,1,0,0,0
no_stop,0,1,0,0,1,0
federal,0,0,1,0,0,0
postage,0,0,1,0,0,0
speedy,0,0,1,0,0,0
quick,0,0,1,0,0,0
determine_health,0,0,1,0,0,0
pulse,0,0,1,0,0,0
call_doctor,0,0,0,1,1,1
bye,0,0,0,1,0,0
lifeguard,0,0,1,0,0,0
medical_equipment,0,0,1,0,0,0
check_breathe,0,0,1,0,0,0
ask_permission,0,0,1,0,0,0
may_die,0,0,0,1,0,1
mouthwash,0,0,1,0,0,0
dentist_office,0,0,0,0,1,1
post_letter,0,0,1,0,0,0
receive_mail,0,0,1,0,1,0
send_mail,0,0,1,0,0,0
receive_letter,0,0,1,0,1,0
faith_god,0,0,1,0,0,0
obey_god,0,0,1,0,0,0
dance_joy,0,0,1,0,1,0
belief_god,0,0,1,0,0,0
spread_love,0,0,1,0,0,0
trust_god,0,0,1,0,0,0
good_place_eat,0,0,1,0,0,0
meet_place,0,0,1,0,0,0
open_night,0,0,1,0,0,0
strike_ball,0,0,1,0,1,0
national,0,0,1,0,0,0
international,0,0,1,0,0,0
suede,0,0,1,0,0,0
animal_hide,0,0,0,0,1,1
mathematical_skill,0,0,1,0,1,0
fine,0,0,1,0,0,0
apex,0,0,1,0,1,0
singularity,0,0,1,0,0,0
hand_gesture,0,0,1,0,0,0
indication,0,0,1,0,0,0
mountain_top,0,0,1,0,0,1
direct,0,0,1,0,0,0
finger_action,0,0,1,0,0,0
exclamation,0,0,0,0,1,0
sharp_corner,0,0,0,0,0,1
geometric,0,0,1,0,0,0
direct_person,0,0,1,0,0,0
hand_action,0,0,1,0,0,0
bottom_line,0,0,1,0,1,0
short_line,0,0,1,0,0,0
origin,0,0,1,0,0,0
full_stop,0,0,1,0,0,0
sport_score,0,0,1,0,1,0
explanation,0,0,1,0,0,0
shard,0,0,1,0,0,0
sentence_end,0,0,1,0,0,0
punctuation,0,0,1,0,0,0
reason_why,0,0,1,0,0,0
blunt,0,1,0,0,0,0
geometric_object,0,0,1,0,0,0
small_dot,0,0,1,0,0,0
coordinate,0,0,1,0,0,0
fit_room,0,0,1,0,0,0
cost_lot_money,0,0,0,1,1,1
queen_england,0,0,1,0,0,0
get_old,0,0,0,1,0,0
cream_cheese,0,0,1,0,0,0
major,0,0,1,0,0,0
washington_d.c,0,0,1,0,0,0
influence_public_decision,1,1,0,0,0,0
state_obvious,0,1,0,0,0,0
corrupt,1,1,0,0,1,1
run_president,0,0,1,0,0,0
government_person,1,1,0,0,0,0
candidate,0,0,1,0,0,0
whorehouse,0,1,0,0,1,0
election,0,0,1,0,0,0
lower_tax,0,0,1,0,0,0
reputation,0,0,1,0,0,0
make_law,0,0,1,0,0,0
parliament,1,1,0,0,0,0
government_official,1,1,0,0,0,0
govern_country,0,0,1,0,0,0
elect_person,0,0,1,0,0,0
divide_nation,0,1,1,1,0,0
give_speech,0,0,1,0,0,1
consider_good_luck,0,0,1,0,0,0
buy_shoe,0,0,1,0,0,0
fight_fire,0,0,0,0,1,1
perpetrator,0,0,1,0,0,0
offender,1,1,1,0,0,0
political_party,1,1,0,0,0,0
lose_election,0,0,0,1,0,1
development,0,0,1,0,0,0
brand_name,0,0,1,0,0,0
american_flag,0,0,1,0,0,0
shirt,0,0,1,0,0,0
banner,0,0,1,0,0,0
feel_different,0,0,1,0,0,0
check_doctor,0,0,0,0,0,1
go_diet,0,0,1,0,0,0
run_place,0,0,1,0,0,0
desireable,0,0,1,0,0,0
attribute,0,0,1,0,0,0
block,0,0,1,0,0,0
cut_tree,0,1,0,0,0,1
cut_wood,0,0,0,0,0,1
store_liquid,0,0,1,0,0,0
kitchen_cabinet,0,0,1,0,0,0
drink_juice,0,0,1,0,0,0
measure_liquid,0,0,1,0,0,0
count_finger,0,0,1,0,0,0
make_error,0,1,0,1,0,1
calculator,0,0,1,0,0,0
count_change,0,1,0,0,0,0
calculate,0,0,0,0,1,0
accountant,0,1,0,0,0,0
banker,0,1,0,0,0,0
eat_shit,0,1,0,0,0,0
find_total,0,0,1,0,1,0
brain_damage,0,1,0,1,0,1
turn_calculator,0,1,0,0,0,0
know_result,0,1,0,0,0,0
make_mistake,1,1,0,0,0,0
cue,0,0,1,0,0,0
sperm_bank,0,0,0,0,1,0
blowjob,0,0,1,0,0,0
beetle_song,0,0,1,0,0,0
light_room,0,0,1,0,0,0
wick,0,0,0,0,0,1
emit_light,0,0,0,0,1,0
romantic_dinner,0,0,1,0,1,0
create_mood,0,0,1,0,1,0
extinguish,1,0,0,1,0,0
find_home,0,0,1,0,0,0
butter_knife,0,0,0,1,0,0
blown,0,0,0,0,0,1
go_doctor_office,0,1,0,0,0,0
collect_ticket,0,1,0,0,0,0
gain_speed,0,0,1,0,1,0
big_small,1,0,0,0,0,0
nine,1,0,0,0,0,0
intelligent_person,0,0,1,0,1,0
winter_sport,0,0,1,0,1,0
stripper,0,1,0,0,0,0
beer_mug,0,1,0,0,0,0
high_cholesterol,1,0,0,1,0,0
high_pay_job,0,0,1,0,1,0
holy_place,0,0,0,0,1,0
necessary_life,0,0,1,0,0,0
sweet_treat,0,0,1,0,1,0
entire,0,0,0,0,0,1
all_of,0,0,0,0,0,1
totality,0,0,0,0,0,1
angle_grinder,0,0,0,0,1,0
con_man,1,0,0,0,0,0
blow_smoke,1,1,0,0,0,0
ability,0,0,0,0,1,0
knack,0,0,1,0,1,0
slip_fall,1,1,0,0,0,0
up_high,0,0,0,0,0,1
fall_death,0,0,0,0,0,1
out_chair,1,0,0,0,0,0
out_breath,0,0,0,1,0,0
need_help,0,0,0,0,0,1
up_mountain,0,0,0,0,1,1
dexterity,0,0,1,0,0,0
loss_breath,0,0,0,0,0,1
tree_house,0,0,1,0,0,0
go_uphill,0,0,1,0,1,0
blister,0,0,0,0,0,1
incline,0,1,0,0,0,0
move_upward,1,0,0,0,0,0
recreational_activity,0,0,1,0,0,0
move_up,0,0,0,0,1,0
find_mountain,0,0,0,0,1,0
hand_foot,0,0,1,0,0,0
steep,1,0,0,0,0,0
get_sweaty,0,1,0,0,0,0
assent,0,0,1,0,0,0
see_far_distance,0,0,0,0,1,0
go_mountain,0,0,1,0,1,0
see_view,0,0,1,0,0,0
kid_activity,0,1,0,0,0,0
upwards,0,0,0,0,0,1
up_hill,0,0,0,0,1,1
gain_ground,0,0,1,0,0,0
crash_car,1,0,0,0,0,0
lose_soul,0,0,0,1,0,0
randy,0,1,0,0,0,0
loss_awareness,0,0,0,0,0,1
arrest_police,0,0,0,0,1,0
silly,1,0,0,0,0,0
death_destruction,0,0,0,0,0,1
change_attitude,0,0,0,1,0,0
lose_balance,0,0,0,0,0,1
attend_opus,0,0,1,0,0,0
debbie,0,0,1,0,0,0
defendant,0,0,0,0,1,0
naked_woman,0,0,1,0,0,0
homeless_person,0,0,0,1,0,0
homeless_shelter,0,0,0,0,0,1
nowhere_live,0,0,0,0,0,1
profile,0,0,0,0,1,0
take_risk,0,0,1,0,0,1
take_chance,0,0,1,0,1,0
email_program,1,1,0,0,0,0
forward_email,1,1,0,0,0,0
read_email,1,1,0,0,0,0
stain_glass,0,1,0,0,0,0
art_show,0,0,1,0,1,0
dont_like,1,0,0,0,0,0
enormous,0,0,1,0,0,0
really_big,0,0,0,0,1,0
spiral,0,0,0,0,1,0
carry_umbrella,0,1,0,0,0,0
cider,0,0,1,0,0,0
ferment,0,0,0,1,0,0
doughnut,0,0,1,0,0,0
apple_juice,0,0,1,0,0,0
personality,0,0,1,0,0,0
stock_food,0,1,0,0,0,0
keep_food_cool,0,0,1,0,0,0
thought,0,0,0,0,1,0
human_trait,1,0,0,0,0,0
unit_measurement,0,1,0,0,0,0
outside_area,0,0,1,0,0,0
measure_distance,0,0,1,0,0,0
area_land,0,0,0,0,1,0
behind_house,0,0,1,0,0,0
mortar,0,0,0,0,0,1
blow_up,0,0,0,0,0,1
armoury,0,0,0,0,0,1
break_leg,0,0,0,0,0,1
free_mind,0,0,1,0,0,0
wear_protection,0,0,1,0,0,0
good_balance,0,0,0,0,1,0
put_protective_gear,0,0,1,0,0,0
roll_down_hill,0,0,0,0,0,1
crochet,0,0,1,0,0,0
mortal,0,0,0,0,0,1
immortality,0,0,1,0,0,0
check_listing,1,1,0,0,0,0
play_rule,0,0,1,0,0,0
complain,1,0,0,0,0,0
choose_game,0,0,0,0,1,0
win_hand,0,0,1,0,0,0
get_naked,0,1,0,0,0,0
play_role,0,1,0,0,0,0
make_good_decision,0,0,1,0,0,0
deal_card,0,0,1,0,1,0
lose_lot_money,0,0,0,0,0,1
lose_sleep,1,0,0,0,0,1
card_deck,0,0,1,0,0,0
stay_alert,0,0,1,0,0,1
whoop,0,1,0,0,0,0
slang,1,1,0,0,0,0
widen,0,0,1,0,0,0
smell_like_fish,0,1,0,0,0,0
say_sorry,0,0,0,0,0,1
tell_why,1,0,0,0,0,0
posse,0,0,1,0,1,0
help_verb,0,0,0,0,0,1
vocal_chord,0,0,1,0,0,0
fairy_tale,0,0,1,0,1,0
incentive,0,0,1,0,0,0
autumn_leave,0,0,1,0,0,0
nice_look,0,0,0,0,1,0
fast_day,0,0,0,0,1,0
money_transfer,1,0,0,0,0,0
remittance,0,0,1,0,0,0
cash_pay,1,0,0,0,0,1
give_cash,1,0,0,0,0,1
monthly_pay,0,1,0,0,0,0
pay_debt,0,0,1,0,0,0
amount_owe,0,0,0,1,0,0
send_money,0,0,0,1,0,0
money_given,0,1,0,0,0,0
invoice,0,0,1,0,0,0
mortgage,0,0,0,1,0,0
bill_pay,0,0,0,1,0,0
money_give,0,0,0,1,0,0
owe,0,0,0,1,0,0
loan,0,0,0,1,0,0
due,0,0,0,1,0,0
give_back,0,0,0,1,0,0
monthly_due,0,0,0,1,0,0
compensation,0,0,1,0,0,0
settle_bill,0,0,0,1,0,0
exchange_goods,0,0,1,0,0,0
money_exchange,0,0,1,0,0,0
money_due,0,0,0,1,0,0
salary,0,0,1,0,0,0
repay,0,0,0,1,0,0
malady,0,1,0,0,0,1
antibiotic,0,1,0,0,0,1
epidemic,0,0,0,0,0,1
medical_problem,0,0,0,0,0,1
smallpox,0,0,0,0,0,1
medical_condition,0,0,0,0,0,1
germ,0,1,0,0,0,1
end_live,0,0,0,1,0,1
chicken_pox,0,0,0,0,0,1
measles,0,0,0,0,0,1
out_work,0,1,0,0,0,0
host,0,0,1,0,0,0
third_world_country,1,0,0,0,0,0
ill_health,0,0,0,0,0,1
aid,0,0,1,0,0,0
health_problem,0,0,0,0,0,1
treatable,0,0,1,0,0,0
flu,0,0,0,0,0,1
cause_sickness,0,0,0,0,1,0
crease,0,0,0,0,1,0
disorder,0,0,0,0,0,1
special_day,0,0,1,0,0,0
special_time,0,0,1,0,0,0
special_happen,0,0,1,0,1,0
party_time,0,0,1,0,1,0
special_moment,0,0,1,0,0,0
hamlet,0,0,1,0,0,0
shakespeare_play,0,0,1,0,0,0
traitor,1,1,0,1,0,1
sell_out,0,1,0,0,0,0
old_friend,0,0,1,0,1,0
treachery,1,1,0,1,0,1
govern_nation,0,0,1,0,1,0
unlimited,0,0,1,0,1,0
gather_intelligence,0,0,1,0,0,0
sting_insect,0,1,0,1,1,1
sting,0,1,0,1,1,1
cover_snow,0,0,1,0,0,0
stork,0,0,1,0,0,0
perfection,0,0,1,0,0,0
power_outage,1,1,0,0,0,0
set_timer,0,1,1,0,0,0
put_tape_vcr,0,0,1,0,0,0
legal,0,1,0,0,0,0
director,0,0,1,0,0,0
set_vcr,0,0,1,0,0,0
pin_needle,1,0,1,0,0,0
monopoly,0,0,0,1,0,0
racket,0,0,1,0,0,0
sport_equipment,0,0,1,1,0,0
team_sport,0,0,1,0,0,0
alarm_clock_ring,1,0,0,1,0,0
shut_off_alarm_clock,0,0,0,1,0,0
look_out_window,0,0,1,0,0,0
check_e-mail,0,0,0,1,0,0
asleep,0,0,1,0,0,0
turn_off_alarm_clock,0,0,0,1,0,0
turn_heat,0,0,0,1,0,0
go_bed_early,1,0,1,0,0,1
get_out_bed,0,0,0,1,0,0
make_pot_coffee,0,0,1,0,0,0
work_garden,1,0,1,0,0,0
will,1,0,1,1,0,0
see_sunrise,1,0,0,1,0,0
get_coffee,1,0,1,1,1,1
good_sleep,0,0,0,1,0,1
sleep_early,1,0,1,0,0,1
boundary,0,0,0,1,0,0
make_rule,1,0,0,0,0,0
broccoli,0,0,1,0,0,0
deep_sadness,0,0,1,0,0,0
form_government,1,1,0,0,0,1
emotional,0,0,0,0,1,1
phone_bill,0,0,0,0,1,1
catch_up,0,0,0,1,0,0
kinship,0,0,0,1,0,0
call_telephone,0,0,0,1,0,0
use_phone,0,0,0,1,0,0
communication_system,0,0,0,1,0,0
scream_real_loud,0,0,1,0,0,0
send_flower,0,0,0,1,0,0
say_good_bye,0,0,1,0,0,0
relay_information,0,0,0,1,0,0
speak_foreign_language,0,0,1,0,1,0
maintain_relationship,0,0,0,1,0,0
break_silence,0,0,0,1,0,0
two_line,1,0,0,1,0,0
egalitarianism,0,0,0,0,1,0
identical,0,0,0,0,1,0
unbalance,0,0,0,1,0,0
parallel,0,0,0,1,0,0
tourist_attraction,0,0,0,1,0,0
fabric_shop,0,0,1,1,0,1
make_quilt,0,0,1,1,0,0
stretch_first,0,0,0,1,0,0
tense,0,0,1,1,1,1
past_present,0,0,0,1,0,0
drink_glass,0,0,0,0,0,1
business_organization,1,0,1,0,0,0
significant_other,0,0,0,0,0,0
builder,0,0,0,1,0,0
architect,0,0,1,0,0,0
laborer,0,0,1,0,0,0
install_window,0,0,1,0,0,0
make_building,0,0,1,0,0,0
construction_worker,0,0,1,0,0,0
build_cathedral,0,0,1,0,0,0
sing_group,0,0,0,1,0,0
excise,0,0,1,1,0,0
dog_die,0,0,0,1,0,1
mean_person,0,0,0,1,0,0
hitler,0,0,1,0,0,0
make_enemy,0,0,1,0,0,0
settle_disagreement,0,0,0,1,0,0
declare_war,0,0,1,0,0,0
bully,0,0,1,0,0,0
buy_weapon,0,0,1,0,0,0
warmonger,0,0,1,0,0,0
person_kill,0,0,1,0,0,0
think_again,0,1,0,1,0,1
prepare_army,0,0,1,0,0,0
arm_yourself,0,0,1,0,0,0
become_angry,1,0,1,0,0,0
kill_soldier,0,0,0,1,0,0
find_enemy,0,0,1,0,0,0
ought,0,0,1,0,0,0
shall,0,0,0,1,0,0
sleep_day,1,0,1,0,1,1
compare,0,0,1,1,0,0
similarity,0,0,1,1,0,0
simile,0,0,0,0,0,1
amiable,0,0,0,1,0,0
verb_noun,1,0,0,0,0,0
vocation,1,0,0,0,1,0
standard,0,0,0,1,0,0
eye_beholder,0,1,0,0,1,0
follow_mother,0,0,0,1,0,0
fuzz,0,0,1,0,0,0
like_girl,1,1,0,0,1,1
girl_woman,0,0,0,0,0,1
hot_woman,0,0,0,0,1,1
beautiful_girl,1,0,0,1,0,1
form_music,0,0,0,1,0,0
laud,0,0,0,0,0,1
broken_window,1,0,1,0,0,0
icy,0,1,0,0,0,0
down_drain,0,1,0,0,0,0
curly,0,0,0,0,1,0
long_short,0,0,0,0,1,0
hair_brush,0,0,1,0,0,0
comb,0,0,0,1,1,0
armpit,0,1,0,0,1,0
take_dump,0,0,1,0,1,0
destroy_build,0,0,0,0,0,1
twister,1,0,0,0,0,1
go_out_public,0,0,1,0,1,0
start_conversation,0,1,0,0,1,1
talk_interest_person,1,0,1,0,1,1
learn_interest,0,0,0,0,1,0
learn_yourself,0,0,0,0,1,0
attentive,0,0,1,0,0,0
save_world,0,0,0,1,0,0
can_learn,0,0,0,0,0,1
good_conversation,1,0,1,0,0,0
join_club,0,0,1,0,0,0
delight,0,1,0,0,0,0
guilty_person,0,0,0,0,1,0
face_music,0,0,0,0,1,0
receive_punishment,0,0,0,1,0,0
army_officer,0,0,1,0,0,0
police_rank,0,1,0,0,0,0
consumerism,0,0,0,0,1,0
buy_present_others,0,0,0,0,0,1
buy_present,0,0,1,0,0,1
justin,1,1,0,0,0,0
lunch_break,0,0,1,0,1,0
live_country,0,0,1,0,1,1
green_thumb,0,0,0,0,1,0
like_flower,0,0,1,0,0,0
gender,0,0,0,0,1,0
give_birth_child,0,0,1,1,0,0
produce_milk,0,0,0,0,1,0
sew_kit,0,0,1,0,0,0
become_liquid,0,0,0,0,1,0
brand,0,0,0,0,1,0
soda,0,0,1,0,1,0
sequel,0,0,0,0,1,0
continuation,0,0,1,0,0,0
professional_athlete,0,0,1,0,0,0
deafness,0,0,1,1,0,0
enjoy_oneself,0,0,1,0,0,0
take_friend,0,0,1,0,0,0
listen_good_music,0,0,1,0,1,0
sit_dark,0,0,1,0,0,0
appreciate_art,0,0,0,1,1,0
enjoy_play,0,0,1,0,1,0
plan_time,0,0,0,0,1,0
interest_art,0,0,0,0,1,0
ready,0,0,1,0,0,0
want_entertain,0,0,0,1,0,0
firm,0,0,1,0,0,0
large_business,0,0,1,0,0,0
large_company,0,0,1,0,0,0
business_firm,0,0,1,0,0,0
big_business,0,0,1,0,1,0
detail,0,0,1,0,1,0
clean_car,0,0,1,0,0,0
summary,0,0,0,1,1,0
descriptive,0,1,0,0,0,0
clothe_holder,0,0,0,0,1,0
eat_orange,0,0,0,0,0,1
like_orange,0,0,1,0,0,1
cheque,0,0,1,0,1,0
pay_fine,0,1,0,0,1,1
cheque_book,0,0,1,0,1,1
pocket_size_notebook,0,0,1,0,1,0
jot_down_idea,0,0,0,0,1,0
make_note,0,0,1,0,0,0
different_type,0,0,1,1,0,0
vermin,0,1,0,0,0,1
dynasty,1,0,1,0,1,0
ask_lot_question,0,1,0,0,0,0
student_teacher,0,1,0,0,0,0
student_study,0,0,1,0,1,0
academy,0,0,1,0,1,0
many_child,0,0,1,0,0,1
learn_evolution,0,0,1,1,1,0
big_build,0,1,0,0,0,0
pupil,0,0,0,0,0,0
alone,0,0,1,0,0,0
straightforward,0,0,1,0,0,1
to_the,0,0,1,0,1,0
pain_person,0,1,0,0,1,1
piece_metal,1,0,1,0,1,1
fasten_two_object_together,0,0,0,1,1,0
umbrella,0,0,0,1,1,0
fold_up,0,0,1,0,0,0
rainy_day,0,0,1,0,0,0
block_sunlight,0,0,1,0,0,0
stay_dry,1,0,0,1,0,0
stay_dry_rain,0,0,0,1,0,0
many_shade,0,0,0,0,0,1
indigo,0,0,0,1,0,0
favorite_color,0,0,0,1,0,0
red_green,0,0,1,0,0,0
violet,0,0,0,1,0,0
navy,0,0,0,1,0,0
cool_color,0,0,0,1,0,0
dark_light,0,0,1,0,0,0
turquoise,0,0,1,0,0,0
yellow_green,0,0,1,0,0,0
red_yellow,0,0,0,1,0,1
