Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
berühren	614	6.66	1.0806	--	--	5111
persönlichkeit	615	6.66	1.3644	--	--	1379
demokratische	616	6.64	1.2739	--	--	2498
sonntag	617	6.64	1.9563	914	1002	--
unterstützung	618	6.64	1.2578	1131	3223	1016
reich	619	6.64	1.5354	2415	3154	571
befriedigung	620	6.64	1.1205	--	--	3135
fotografie	621	6.64	1.1739	2037	--	--
krone	622	6.64	1.4251	3831	--	3257
seele	623	6.64	1.3516	3524	2759	685
together	624	6.64	1.3211	--	1292	--
lieder	625	6.64	1.3211	4186	3305	--
stars	626	6.64	1.3516	1963	2130	--
hahahah	627	6.64	1.9458	--	3162	--
wikipedia	628	6.64	1.4950	230	4960	--
couch	629	6.64	1.2739	--	2521	--
nützlich	630	6.64	1.0451	--	--	4704
zarte	631	6.64	1.1563	--	5052	--
vermögen	632	6.64	1.3815	--	--	1158
verbessert	633	6.64	1.0451	4376	--	--
filme	634	6.64	1.3365	877	1998	--
erde	635	6.64	1.2739	2060	2960	856
helden	636	6.64	1.3365	--	--	2916
hilfe	637	6.64	1.3815	88	1141	529
kaffee	638	6.64	1.3815	2823	1063	--
empfehlung	639	6.64	1.0835	2898	2698	--
stark	640	6.64	1.3365	1100	1692	415
literatur	641	6.64	1.1739	880	--	378
luft	642	6.62	1.1933	2041	1896	1112
erleben	643	6.62	1.3686	2019	2743	2603
miteinander	644	6.62	1.2271	2592	--	1314
#musik	645	6.62	1.7366	--	2758	--
#silvester	646	6.62	1.6769	--	4360	--
bella	647	6.62	1.3536	--	4120	--
likes	648	6.62	1.3981	--	2055	--
künste	649	6.62	1.2436	--	--	4213
care	650	6.62	1.2103	4906	1157	--
gefördert	651	6.62	0.9875	4493	--	3199
günstiger	652	6.62	1.1045	4055	4269	--
klasse	653	6.62	1.4126	808	1047	1087
dinner	654	6.62	1.1409	--	2170	--
hihi	655	6.62	1.9886	--	990	--
kamera	656	6.62	1.1761	2139	2148	--
Übereinstimmung	657	6.62	1.1045	--	--	2028
soul	658	6.62	1.4412	4579	3244	--
musikinstrumente	659	6.62	1.4968	3309	--	--
abschluss	660	6.62	1.3981	2342	--	--
sleep	661	6.62	1.3536	--	762	--
goodnight	662	6.62	1.0859	--	2341	--
büchern	663	6.62	1.3076	--	--	4188
gelingen	664	6.62	1.1586	--	--	3511
gruß	665	6.62	1.2436	1025	3692	--
juli	666	6.62	1.4270	515	--	660
excited	667	6.62	1.0859	--	1288	--
travel	668	6.62	1.3076	3545	3626	--
verwirklichung	669	6.62	1.3536	--	--	2108
optimale	670	6.60	1.1429	3174	--	--
poesie	671	6.60	1.6288	--	--	2601
rücksicht	672	6.60	1.0880	--	--	1433
dance	673	6.60	1.3553	3125	1390	--
august	674	6.60	1.5779	452	4447	573
playing	675	6.60	1.3093	--	372	--
interesse	676	6.60	1.1606	1393	2270	401
singing	677	6.60	1.4846	--	2654	--
clean	678	6.60	1.1952	--	4881	--
life	679	6.60	1.4286	1448	310	4070
finale	680	6.60	1.3248	4539	3275	--
neuwertig	681	6.60	0.9897	--	4216	--
bett	682	6.60	1.5253	3646	435	4247
book	683	6.60	1.4142	2768	1765	--
hehe	684	6.60	1.5119	--	781	--
lebt	685	6.60	1.3401	3326	2606	2095
individuell	686	6.60	1.1606	2951	--	--
movies	687	6.60	1.3702	2486	3380	--
hero	688	6.60	1.7261	--	3421	--
earth	689	6.60	1.2936	4503	2876	--
please	690	6.60	1.3553	3029	132	--
schmeckt	691	6.60	1.2778	--	2872	--
restaurants	692	6.60	1.2936	1077	--	--
bewusstsein	693	6.60	1.1780	--	--	2947
anerkannt	694	6.60	0.9035	--	--	2020
vollendet	695	6.60	1.1429	--	--	4392
bequem	696	6.60	1.0690	3249	--	--
verstanden	697	6.58	1.0120	4138	2823	1037
congrats	698	6.58	1.7967	--	2505	--
sinnvoll	699	6.58	1.1445	3312	--	2935
haha	700	6.58	1.4581	--	135	--
entfaltung	701	6.58	0.9916	--	--	3150
sekt	702	6.58	1.3864	--	4878	--
einigung	703	6.58	1.1445	--	--	3887
kindergarten	704	6.58	1.2469	2927	--	--
möglichkeiten	705	6.58	1.1265	1122	5116	824
Ästhetik	706	6.58	1.2469	--	--	3694
essen	707	6.58	1.3107	466	381	2110
aktivität	708	6.58	1.0120	5018	--	3213
photo	709	6.58	1.2304	2505	107	--
günstige	710	6.58	1.1796	2597	4035	4540
abi	711	6.58	1.1968	--	2267	--
hollywood	712	6.58	1.2792	--	4397	--
#erotik	713	6.58	1.5661	--	2511	--
pflanze	714	6.58	1.1265	--	--	4287
vernunft	715	6.58	1.0319	--	--	785
fühlen	716	6.58	1.1796	4275	3334	2259
kraft	717	6.58	1.1082	1593	2853	347
kulturen	718	6.58	1.2792	--	--	3588
mum	719	6.58	1.6914	--	1758	--
gruss	720	6.58	1.2304	3456	--	--
förderung	721	6.58	1.3415	1572	--	1657
baden	722	6.58	1.2137	2915	3433	1908
kochen	723	6.58	1.2792	2455	2653	--
stärken	724	6.58	0.9916	4187	--	4785
fähigkeit	725	6.58	1.0319	--	--	1780
bemerkenswert	726	6.58	1.0515	--	--	4399
amsterdam	727	6.58	1.4155	4185	--	--
internet	728	6.58	1.6914	182	365	3021
freie	729	6.58	1.2137	939	2350	1211
freiwillig	730	6.58	1.0897	--	--	4930
#candy	731	6.58	1.6047	--	2117	--
candy	732	6.58	1.5661	--	1729	--
energien	733	6.58	1.1265	4868	--	--
souveränität	734	6.58	1.1265	--	--	4410
gitarre	735	6.58	1.3107	5051	4637	--
korrekt	736	6.58	1.1265	4801	--	--
stärksten	737	6.58	1.1445	--	--	3821
spenden	738	6.58	1.1622	1040	3991	--
musical	739	6.58	1.3566	3810	4639	--
gedichte	740	6.58	1.3262	4512	--	3145
empfehlen	741	6.56	1.1095	691	758	5042
original	742	6.56	1.1634	894	948	3550
singen	743	6.56	1.3874	4769	2276	--
ideas	744	6.56	0.9723	--	4415	--
dating	745	6.56	1.3273	4314	4270	--
lebendigen	746	6.56	1.2480	--	--	3307
ästhetische	747	6.56	1.1095	--	--	3878
villa	748	6.56	1.5140	3209	3385	--
erfahrung	749	6.56	1.1095	1290	2520	589
aktiv	750	6.56	1.1278	1467	3428	3071
guter	751	6.56	1.3426	1944	1001	2637
fähigkeiten	752	6.56	0.9930	4007	--	2430
#advent	753	6.56	1.7162	--	4951	--
aufstieg	754	6.56	1.0529	--	--	4485
guitar	755	6.56	1.1634	--	4399	--
erkenntnisse	756	6.56	1.0721	--	--	2703
radio	757	6.56	1.3426	817	557	--
vorteil	758	6.56	1.2149	2655	--	2226
#free	759	6.56	1.5539	--	1697	--
stabilität	760	6.56	1.1457	--	--	4321
samstag	761	6.56	1.5539	831	896	--
atmosphäre	762	6.56	1.1634	4004	--	3415
olympia	763	6.56	1.3273	4862	--	--
prag	764	6.56	1.3874	--	--	2915
sofa	765	6.56	1.0333	--	2540	--
games	766	6.56	1.2803	645	1155	--
bestseller	767	6.56	1.5407	2092	3316	--
einklang	768	6.56	1.0529	--	--	4192
wishes	769	6.56	1.1980	--	2921	--
tugend	770	6.56	1.2480	--	--	3355
wish	771	6.56	1.1278	--	332	--
hochschulen	772	6.56	1.2803	4151	--	4147
ok	773	6.56	1.2149	1485	220	--
vision	774	6.56	1.2316	3889	--	--
#gratis	775	6.56	1.7631	--	3714	--
jung	776	6.56	1.1278	3008	2299	4124
jaaa	777	6.56	1.5800	--	1730	--
fotos	778	6.54	1.3734	450	586	--
perspektiven	779	6.54	0.9941	--	--	3500
interessante	780	6.54	1.1104	1637	1603	4292
wünscht	781	6.54	0.9941	--	992	--
idealen	782	6.54	1.1988	--	--	4356
lyrik	783	6.54	1.3126	--	--	5099
energie	784	6.54	1.1287	1107	2396	1722
camera	785	6.54	1.2651	--	2786	--
top	786	6.54	1.2651	223	278	--
stimmung	787	6.54	1.1466	4435	2799	2182
heimkino	788	6.54	1.2324	5028	--	--
premiere	789	6.54	0.9941	2834	3983	--
optimierung	790	6.54	1.3433	4958	--	--
sinnlichen	791	6.54	0.9304	--	--	3748
erneuerung	792	6.54	1.0539	--	--	4140
berge	793	6.54	1.5012	--	--	4643
sea	794	6.54	1.6315	--	4019	--
welt	795	6.54	1.3280	328	276	149
studium	796	6.54	1.2488	1070	--	1709
tier	797	6.54	1.2811	3651	--	3038
verdienen	798	6.54	1.0919	1858	1204	4591
pünktlich	799	6.54	1.2324	--	4146	--
university	800	6.54	1.6563	2935	--	2403
besinnliche	801	6.54	1.2488	--	4069	--
star	802	6.54	1.2324	1592	1060	--
Überzeugung	803	6.54	1.1988	--	--	1960
sprachen	804	6.54	1.3280	1452	--	1453
gelungen	805	6.54	1.1104	--	--	2431
support	806	6.54	1.0730	812	962	--
neu	807	6.54	1.0343	151	218	664
aufsteiger	808	6.54	1.1643	--	4806	--
glad	809	6.54	1.4875	--	2235	--
lebe	810	6.54	1.0919	--	3363	--
innovative	811	6.54	0.9733	4649	--	--
stärkung	812	6.52	0.8389	--	--	5000
gemeinschaft	813	6.52	1.0544	3411	--	946
besonders	814	6.52	1.1292	569	1346	171
money	815	6.52	1.2816	--	1137	--
einkommen	816	6.52	1.2493	5001	--	2332
mögen	817	6.52	1.3285	--	3156	1584
fotogalerie	818	6.52	1.1648	3763	--	--
lied	819	6.52	1.4741	3221	1237	4707
cafés	820	6.52	1.3130	4690	--	--
ladies	821	6.52	1.6932	--	3465	--
tea	822	6.52	1.4320	--	3503	--
universität	823	6.52	1.4177	740	--	628
marry	824	6.52	1.3886	--	1844	--
pferd	825	6.52	1.2816	3454	--	--
preissenkung	826	6.52	1.5016	--	2462	--
ehren	827	6.52	1.3285	--	--	4810
kinder-	828	6.52	1.1822	2795	--	--
brasilien	829	6.52	1.6318	2608	--	--
singt	830	6.52	1.1648	--	3755	--
bessere	831	6.52	1.0544	3059	2692	2492
wirklichkeit	832	6.52	1.2816	--	--	481
reichlich	833	6.52	1.0544	--	--	4407
heim	834	6.52	1.5418	4541	3459	--
duschen	835	6.52	1.1993	--	2136	--
gemeinsam	836	6.52	1.0544	1264	2607	1287
aktive	837	6.52	1.0349	2656	--	3826
artist	838	6.52	1.1471	--	4103	--
kompetenz	839	6.52	1.0150	4317	--	3823
freien	840	6.52	1.1648	743	4311	811
vater	841	6.52	1.5285	1927	1474	710
erforschung	842	6.50	1.0926	--	--	3504
wahr	843	6.50	1.2164	4892	1913	1757
sicher	844	6.50	1.4033	543	613	704
creative	845	6.50	1.2657	3231	4845	--
neuseeland	846	6.50	1.6067	3252	--	--
entdeckung	847	6.50	0.9530	--	--	3651
sylvester	848	6.50	1.9509	--	4967	--
weiblichen	849	6.50	1.1650	--	--	2819
klar	850	6.50	1.1650	1051	441	619
hilft	851	6.50	1.1824	1892	1305	4637
irland	852	6.50	1.4033	2544	--	--
outfit	853	6.50	1.0152	--	4095	--
cat	854	6.50	1.6444	--	2179	--
umwelt	855	6.50	1.3286	979	--	1880
bedeutend	856	6.50	1.1112	--	--	2723
okay	857	6.50	1.1473	--	246	--
vollständigkeit	858	6.50	0.9949	4865	--	--
barcelona	859	6.50	1.4178	3776	3267	--
young	860	6.50	1.2976	3768	1897	--
extras	861	6.50	1.0546	3343	--	--
presents	862	6.50	1.4743	--	2420	--
treffer	863	6.50	1.1650	1233	--	--
mobilität	864	6.50	1.0351	4733	--	--
shower	865	6.50	1.4033	--	3712	--
spielzeug	866	6.50	1.4604	1258	5079	--
spa	867	6.50	1.4178	4608	4450	--
lyrics	868	6.48	1.2162	2516	3397	--
interessiert	869	6.48	1.0150	2936	2329	2781
sounds	870	6.48	1.3285	--	1532	--
bibliothek	871	6.48	1.3130	2402	--	2124
philosophie	872	6.48	1.3589	2606	--	396
sports	873	6.48	1.5680	3534	4168	--
boyfriend	874	6.48	1.4177	--	2750	--
power	875	6.48	1.4320	1596	1543	5075
vereinigt	876	6.48	1.1110	--	--	3285
lohnt	877	6.48	1.1292	3323	2244	--
wirksam	878	6.48	1.0349	--	--	2400
menschheit	879	6.48	1.3285	--	--	1299
green	880	6.48	1.1993	3171	1725	--
lips	881	6.48	1.5418	--	4289	--
sinn	882	6.48	1.2162	2197	1966	400
cooler	883	6.48	1.1471	--	3659	--
song	884	6.48	1.3285	2450	312	--
besonderes	885	6.48	1.2329	4535	4208	2928
fans	886	6.48	1.3285	2529	446	--
einverstanden	887	6.48	0.9739	4811	--	4781
goethe	888	6.48	1.4602	--	--	1228
lights	889	6.48	1.1993	--	4517	--
portugal	890	6.48	1.4741	2177	--	--
favorited	891	6.48	1.0925	--	518	--
tipp	892	6.48	1.0925	1825	991	--
dusche	893	6.48	1.1993	4646	3792	--
moon	894	6.48	1.4177	--	3852	--
lesen	895	6.48	1.1993	359	575	1355
erotik	896	6.46	1.6439	1721	4390	--
silber	897	6.46	1.0730	1539	2213	--
kids	898	6.46	1.5012	2462	1685	--
sauna	899	6.46	1.5281	4261	--	--
smart	900	6.46	1.0539	2732	2836	--
profi	901	6.46	1.2324	4030	4910	--
1st	902	6.46	1.8206	--	3020	--
erleichtern	903	6.46	1.1466	4979	--	5131
cake	904	6.46	1.5677	--	4481	--
verdanken	905	6.46	0.9733	--	--	4301
individuelle	906	6.46	1.0343	2538	--	2193
e-mail	907	6.46	1.1643	140	2858	--
evening	908	6.46	1.1817	--	2573	--
ziele	909	6.46	1.2651	1932	--	981
tiger	910	6.46	1.3584	--	4366	--
god	911	6.46	1.6563	--	831	--
besseres	912	6.46	1.3280	--	4100	--
pool	913	6.46	1.1643	4268	--	--
air	914	6.46	1.3433	1805	845	--
play	915	6.46	1.1466	3382	611	--
imagine	916	6.46	1.4737	--	3062	--
hamburg	917	6.46	1.2969	246	447	1012
tourismus	918	6.46	1.3881	1251	--	--
draussen	919	6.46	1.3280	--	4412	--
pro	920	6.46	1.0144	197	720	906
fördern	921	6.46	0.8381	3431	--	2608
natürlich	922	6.46	1.1104	527	652	395
tiere	923	6.46	1.3280	1000	2929	2010
millionen	924	6.46	1.2651	1316	1215	826
bitte	925	6.44	1.3273	106	207	1724
rezepte	926	6.44	1.0721	697	2316	--
bezahlung	927	6.44	1.4591	2811	--	--
shopping	928	6.44	1.6557	720	1774	--
living	929	6.44	1.2961	--	2672	--
integration	930	6.44	1.3118	2175	--	1683
natürliche	931	6.44	1.1278	4574	--	1872
help	932	6.44	1.3273	2622	500	--
jeans	933	6.44	1.1634	4572	3738	--
moderner	934	6.44	1.0134	--	--	4968
theater	935	6.44	1.5140	1296	3420	1966
neue	936	6.44	1.1095	100	127	167
tipps	937	6.44	0.9930	460	1068	--
augen	938	6.44	1.1634	1617	1088	620
intellektuellen	939	6.44	1.2480	--	--	3712
sister	940	6.44	1.2316	--	2346	--
nahrung	941	6.44	1.2643	--	--	3498
solutions	942	6.44	1.2480	2751	--	--
wahrhaft	943	6.44	1.4591	--	--	3663
hoffen	944	6.44	1.0529	5065	2494	3628
tollen	945	6.44	1.4450	--	2033	--
gäste	946	6.44	1.0910	1630	4190	--
feine	947	6.44	1.2316	--	--	4604
terrasse	948	6.44	1.3273	4486	4485	--
pony	949	6.44	1.5140	--	5130	--
brüder	950	6.44	1.1278	--	--	3430
bodensee	951	6.44	1.4730	--	2782	--
santa	952	6.44	1.4868	--	1054	--
international	953	6.44	1.4020	510	1626	1581
events	954	6.44	1.2961	736	4730	--
perspektive	955	6.44	1.1980	--	--	1794
plus	956	6.44	1.0529	652	1040	1860
fußball	957	6.44	1.8312	1275	1931	--
wiedervereinigung	958	6.44	1.2643	--	--	5072
menschlichen	959	6.44	1.2803	--	--	598
women	960	6.44	1.3577	--	2404	--
foto	961	6.44	1.6308	392	507	--
gutscheincode	962	6.44	1.4868	--	4462	--
wonder	963	6.42	1.6793	--	2278	--
experience	964	6.42	1.1968	--	4379	--
internationales	965	6.42	1.5265	4105	--	--
magst	966	6.42	1.1445	--	3083	--
award	967	6.42	1.2792	4642	3721	--
leicht	968	6.42	0.9708	867	1104	428
huhu	969	6.42	1.5530	--	3521	--
human	970	6.42	1.2792	--	2364	4239
verwirklichen	971	6.42	1.0120	--	--	3910
richtigen	972	6.42	1.0515	2534	2360	2258
available	973	6.42	1.1622	--	2598	--
vollständig	974	6.42	1.1622	2219	--	1065
coole	975	6.42	1.2469	--	2906	--
unabhängige	976	6.42	1.2950	--	--	5043
schweden	977	6.42	1.5530	1808	--	2865
germany	978	6.42	1.7623	1152	259	4314
sozial	979	6.42	1.3107	--	--	2225
team	980	6.42	1.1622	575	734	--
schutz	981	6.42	1.2469	1578	3468	1213
möglichkeit	982	6.42	0.9055	750	3799	351
logisch	983	6.42	1.3107	--	--	4425
strong	984	6.42	1.3262	--	2531	--
ermöglichen	985	6.42	1.1082	2791	--	2248
well	986	6.42	1.1968	--	426	5127
starken	987	6.42	1.1445	4199	--	1461
thx	988	6.42	1.6914	--	899	--
hause	989	6.42	1.1968	1489	691	1220
richtigkeit	990	6.42	1.1082	2375	--	3973
engagement	991	6.42	1.2792	3404	--	4038
safe	992	6.42	1.1796	--	4747	--
philosoph	993	6.42	1.3107	--	--	4949
besuch	994	6.42	1.3566	1581	2046	2282
aussicht	995	6.42	1.0708	--	--	2472
kooperationen	996	6.42	1.2469	4601	--	--
selbständige	997	6.40	1.2936	--	--	3495
action	998	6.40	1.1780	2090	1877	5011
coffee	999	6.40	1.6162	--	3339	--
döner	1000	6.40	1.3702	--	4959	--
besonderer	1001	6.40	1.0102	4917	--	1695
muskeln	1002	6.40	1.2936	--	--	4940
lohn	1003	6.40	1.6413	--	--	3533
gewißheit	1004	6.40	1.3851	--	--	4352
bewusst	1005	6.40	1.1429	4460	--	3837
berlin	1006	6.40	1.3093	139	206	176
katzen	1007	6.40	1.7957	3555	2961	--
karriere	1008	6.40	1.3401	866	4839	--
neues	1009	6.40	0.9689	401	180	1069
event	1010	6.40	1.1780	1775	2902	--
mp3	1011	6.40	1.4569	1013	2983	--
mega	1012	6.40	1.6162	--	1858	--
*lol*	1013	6.40	1.9588	--	3841	--
weiterentwicklung	1014	6.40	1.2122	--	--	5117
begegnung	1015	6.40	1.1249	--	--	3892
forever	1016	6.40	1.5649	--	1254	--
angebot	1017	6.40	0.9897	295	1118	2809
individuellen	1018	6.40	1.0880	3681	--	1667
future	1019	6.40	1.4569	--	2185	--
bday	1020	6.40	2.2406	--	3658	--
besseren	1021	6.40	0.9258	5040	--	2929
believe	1022	6.40	1.4428	--	984	--
interessen	1023	6.40	1.0880	3040	--	681
wünsch	1024	6.40	1.1066	--	1587	--
moin	1025	6.40	1.5119	--	825	--
profitieren	1026	6.40	1.1952	4366	--	--
fly	1027	6.40	1.4846	--	3678	--
kenntnisse	1028	6.40	1.0498	3633	--	2724
brain	1029	6.40	1.2122	--	4145	--
goal	1030	6.40	1.4142	--	4787	--
open	1031	6.40	1.2778	1055	1291	--
specials	1032	6.40	1.1249	1623	--	--
englisch	1033	6.40	1.3553	582	1677	4523
books	1034	6.40	1.3401	2998	4374	--
stärker	1035	6.40	1.0102	3904	--	985
album	1036	6.38	1.2103	1281	415	--
stimmt	1037	6.38	1.0280	2588	654	3433
sweety	1038	6.38	1.8394	--	5109	--
moments	1039	6.38	1.3686	--	4739	--
besuche	1040	6.38	1.0859	2901	--	--
reiseführer	1041	6.38	1.3536	2557	--	--
entdecken	1042	6.38	1.0079	1912	4322	4871
kindern	1043	6.38	1.3834	1383	3048	1301
italien	1044	6.38	1.3686	752	2481	1079
eigentum	1045	6.38	1.2436	3828	--	2734
zusammen	1046	6.38	1.3231	624	664	342
hotel	1047	6.38	1.2103	208	336	--
weiterempfehlen	1048	6.38	1.2103	966	--	--
internationaler	1049	6.38	1.3231	4876	--	4541
schützt	1050	6.38	1.2103	--	4802	--
göttliche	1051	6.38	1.7366	--	--	3080
mag	1052	6.38	1.5635	1267	423	556
universitäten	1053	6.38	1.3231	--	--	2816
menschen	1054	6.38	1.0859	330	271	116
gelingt	1055	6.38	1.1586	--	--	2356
besuchen	1056	6.38	1.2271	946	2617	4766
aufmerksamkeit	1057	6.38	1.1045	--	--	1353
trip	1058	6.38	1.2436	--	3989	--
brot	1059	6.38	1.0476	4488	3070	4453
verfügbar	1060	6.38	1.3231	718	2749	--
bilder	1061	6.38	1.2271	212	596	1368
sehen	1062	6.38	1.2760	403	329	273
dichter	1063	6.38	1.2436	--	--	938
sehr	1064	6.38	1.0669	110	159	93
shoppen	1065	6.38	1.4412	--	3185	--
hehehe	1066	6.38	1.7830	--	4356	--
alright	1067	6.38	1.2760	--	3367	--
kontakte	1068	6.38	1.0859	1499	4476	3984
ernährung	1069	6.38	1.4126	1685	--	4337
nützliche	1070	6.38	0.9875	3581	--	--
hörbuch	1071	6.38	1.2760	4837	--	--
sohn	1072	6.38	1.1586	2232	2665	1050
wachstum	1073	6.38	1.1761	4337	--	2626
english	1074	6.38	1.6022	349	1317	--
active	1075	6.38	1.0669	4115	1575	--
getränke	1076	6.38	1.1045	3631	--	--
geeignet	1077	6.38	0.9234	1517	--	1699
live	1078	6.38	1.2271	676	217	--
london	1079	6.36	1.5354	1533	1143	700
sozialer	1080	6.36	1.2081	--	--	1835
tante	1081	6.36	1.2578	--	5111	--
musikwunsch	1082	6.36	1.2081	--	2621	--
überzeugt	1083	6.36	1.1021	4759	--	2337
besucher	1084	6.36	1.2249	1015	3510	--
mitmachen	1085	6.36	1.0645	721	2845	--
gemeinsamen	1086	6.36	1.0451	3318	--	1110
galerien	1087	6.36	1.2249	4913	--	--
gedanke	1088	6.36	1.1021	--	--	1463
sky	1089	6.36	1.4535	--	2164	--
angel	1090	6.36	1.7114	--	2890	--
forschung	1091	6.36	1.2898	1068	--	839
ästhetischen	1092	6.36	1.2415	--	--	2871
neuheiten	1093	6.36	1.0645	2077	--	--
leistung	1094	6.36	1.3667	994	4029	1273
#energie	1095	6.36	1.6258	--	3785	--
mode	1096	6.36	1.3962	780	2732	--
unterstützt	1097	6.36	1.0835	1125	3654	2223
spontan	1098	6.36	1.0451	--	4805	--
yea	1099	6.36	1.2578	--	3935	--
hund	1100	6.36	1.5748	1840	1455	--
student	1101	6.36	1.2081	4670	4507	--
geschützt	1102	6.36	1.2081	3053	--	5021
mensch	1103	6.36	1.7815	1351	932	341
kulturellen	1104	6.36	0.9638	--	--	1896
pictures	1105	6.36	1.2578	4456	2083	--
flüge	1106	6.36	1.1205	2726	--	--
navidad	1107	6.36	1.8043	--	2904	--
grün	1108	6.36	1.3211	2286	3696	5057
wahre	1109	6.36	1.0254	--	3292	1703
wille	1110	6.36	1.1386	--	--	1804
hell	1111	6.36	1.8490	4655	1113	--
ziel	1112	6.36	1.1739	772	2131	436
lady	1113	6.36	1.5221	4888	1108	--
starten	1114	6.36	1.0451	1132	1904	--
ausland	1115	6.36	1.3516	1135	4453	1839
sale	1116	6.36	1.2081	--	3319	--
wissenschaften	1117	6.36	1.1386	--	--	1444
songs	1118	6.36	1.3815	2555	993	--
zueinander	1119	6.34	1.3032	--	--	3716
bike	1120	6.34	1.3644	3890	--	--
aufmerksam	1121	6.34	1.0224	--	--	2203
neueste	1122	6.34	0.9172	1550	2525	--
lieferbar	1123	6.34	1.0806	1177	--	--
abend	1124	6.34	1.1178	1482	307	2098
solar	1125	6.34	1.1713	--	3246	--
leichter	1126	6.34	1.2554	3725	1617	2048
experiment	1127	6.34	1.3188	--	--	4808
museum	1128	6.34	1.0994	1710	3942	2808
empfindungen	1129	6.34	1.2390	--	--	3382
weibliche	1130	6.34	1.1537	--	--	4133
klassik	1131	6.34	1.3494	3112	--	--
zeichnen	1132	6.34	1.3032	5098	--	4389
farbe	1133	6.34	1.2715	924	1648	1942
development	1134	6.34	1.1713	1952	4993	3412
wohnzimmer	1135	6.34	1.3494	--	4040	--
besonderen	1136	6.34	1.2390	2422	--	743
tieren	1137	6.34	1.4792	--	--	4282
exactly	1138	6.34	1.0806	--	2939	--
prinz	1139	6.34	1.3188	4999	3688	4044
won	1140	6.34	1.7567	--	3300	--
schriftsteller	1141	6.34	1.2056	--	--	1828
schützen	1142	6.34	0.9817	3392	4210	2912
australien	1143	6.34	1.6856	1504	--	--
kulturelle	1144	6.34	1.0806	--	--	2630
singer	1145	6.34	1.0806	--	4290	--
verwandtschaft	1146	6.34	1.3793	--	--	4539
lektüre	1147	6.34	1.1178	--	--	4227
damen	1148	6.34	1.1713	1783	2128	--
einig	1149	6.34	1.0994	--	--	4687
outdoor	1150	6.34	1.1713	3652	--	--
naturwissenschaft	1151	6.34	1.4792	--	--	4544
handy	1152	6.34	1.2224	476	639	--
verständnis	1153	6.34	1.3032	3260	--	1095
museen	1154	6.34	1.3940	4006	--	--
spielt	1155	6.34	1.1359	1818	1142	1576
agree	1156	6.34	1.0616	--	3016	--
memories	1157	6.34	1.0994	--	4575	--
wir	1158	6.34	1.2056	43	54	49
zeitschriften	1159	6.34	1.2056	2111	--	3997
individuum	1160	6.34	1.2224	--	--	2003
aktivitäten	1161	6.34	1.2056	2014	--	2507
social	1162	6.34	1.1359	1515	568	1983
dynamik	1163	6.32	1.0774	--	--	4160
brother	1164	6.32	1.2526	3816	2161	--
spanisch	1165	6.32	1.3161	2328	--	--
stiftung	1166	6.32	1.2027	1910	--	3605
forscher	1167	6.32	1.2362	--	--	3520
science	1168	6.32	1.4490	2864	--	3602
realisierung	1169	6.32	1.1147	--	--	3999
cash	1170	6.32	1.5312	--	4769	--
angebote	1171	6.32	0.9134	228	1982	--
beziehungen	1172	6.32	1.3468	3548	--	403
create	1173	6.32	1.1683	--	3904	--
verstehen	1174	6.32	1.3161	1376	1550	603
water	1175	6.32	1.4907	--	2817	--
gehirn	1176	6.32	1.4490	--	3640	4528
erinnerung	1177	6.32	1.1856	4897	3546	1761
gelassen	1178	6.32	1.3316	--	--	3148
beruf	1179	6.32	1.2362	1031	2851	2079
performance	1180	6.32	1.0388	2991	2808	--
verwirklicht	1181	6.32	1.0388	--	--	3726
bilden	1182	6.32	1.1856	2316	--	611
trust	1183	6.32	1.5576	--	3173	--
demokratischen	1184	6.32	1.2362	--	--	1146
burger	1185	6.32	1.7548	--	4911	--
gebildeten	1186	6.32	1.5444	--	--	3295
erste	1187	6.32	1.0962	402	456	264
erzählung	1188	6.32	1.1328	--	--	2470
kanada	1189	6.32	1.5444	1681	--	--
laptop	1190	6.32	1.2688	4534	1433	--
charakter	1191	6.32	1.1856	4247	4689	512
verständigung	1192	6.32	1.0583	--	--	3706
lebensmittel	1193	6.32	1.3316	3191	--	--
überzeugen	1194	6.32	1.1683	--	--	3859
offen	1195	6.32	1.2196	2049	2486	1269
lösungen	1196	6.32	1.3915	1833	--	2936
weise	1197	6.32	1.2196	1058	4549	168
denken	1198	6.32	1.2848	1936	955	332
meister	1199	6.32	1.3161	3097	3725	1999
couple	1200	6.32	1.3468	--	3745	--
werte	1201	6.32	1.2526	1958	--	951
ring	1202	6.32	1.0774	3096	2785	--
roman	1203	6.32	1.5444	2701	4139	1472
evolution	1204	6.32	1.3161	4982	--	4999
dialog	1205	6.32	1.1147	3907	--	3800
wirklich	1206	6.32	1.0388	552	316	459
rights	1207	6.32	1.1507	1767	--	--
trainer	1208	6.32	1.0583	2282	2541	--
persönlichkeiten	1209	6.32	1.0962	--	--	3493
augenblick	1210	6.30	1.2495	--	--	1197
mercedes-benz	1211	6.30	1.5152	4404	--	--
erkenntnis	1212	6.30	1.1294	--	--	718
klassiker	1213	6.30	1.1650	3775	--	--
special	1214	6.30	1.4033	1421	891	--
geboren	1215	6.30	1.1473	2216	3857	1859
echt	1216	6.30	1.0152	1438	256	--
sound	1217	6.30	1.2330	1793	1933	--
lunch	1218	6.30	1.1112	--	5069	--
complete	1219	6.30	1.1824	--	3538	--
sinne	1220	6.30	1.2976	1412	4424	234
pläne	1221	6.30	0.9949	--	--	2834
