Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
aspect	5474	5.36	0.6312	3336	--	1038
prenez	5475	5.36	0.7762	4109	3650	--
timbres	5476	5.36	0.8020	5057	--	--
comparer	5477	5.36	0.8981	707	--	3500
hebdomadaire	5478	5.36	0.8514	3934	--	--
dehors	5479	5.36	1.0645	3128	1288	730
recu	5480	5.36	1.1739	--	5263	--
north	5481	5.36	1.1563	5056	5234	--
13h	5482	5.36	0.7494	--	4457	--
xiii	5483	5.36	1.1205	--	--	3335
taiwan	5484	5.36	1.2249	3163	--	--
board	5485	5.36	0.8751	3367	--	--
coordonnées	5486	5.36	0.8020	2001	--	--
jelena	5487	5.36	1.0254	--	5032	--
constituée	5488	5.36	0.8514	--	--	3997
résultant	5489	5.36	0.8981	--	--	3802
nécessaires	5490	5.36	1.0254	2203	--	868
oh	5491	5.36	1.2578	2896	121	--
courant	5492	5.36	0.7217	1812	1415	826
economie	5493	5.36	1.3667	1190	--	--
gad	5494	5.36	1.2578	--	2670	--
marques	5495	5.36	0.9848	496	3446	4373
d'etre	5496	5.36	0.8981	--	2149	--
personnellement	5497	5.36	0.9638	--	5122	4704
#twitter	5498	5.36	1.4535	--	2254	--
votez	5499	5.36	1.0835	1224	1452	--
organismes	5500	5.36	0.9205	1649	--	3153
devises	5501	5.36	1.0053	4697	--	--
www	5502	5.36	1.2081	2328	--	--
programmes	5503	5.36	1.0254	876	--	2930
must	5504	5.36	1.3667	--	1376	--
petits	5505	5.36	0.9638	871	808	642
celle-ci	5506	5.36	0.6928	2602	--	--
fred	5507	5.36	0.9848	4799	4133	--
lou	5508	5.36	1.1911	--	3312	--
tech	5509	5.36	1.0053	2991	4533	--
pensais	5510	5.36	1.0053	--	1538	--
contenu	5511	5.36	0.7762	498	5168	1439
these	5512	5.36	0.8271	--	1764	--
lignes	5513	5.36	0.7494	1955	--	973
tag	5514	5.36	1.2898	3983	2751	--
plupart	5515	5.36	0.8271	1858	3562	572
fédération	5516	5.36	1.1386	2624	--	3459
parvenu	5517	5.36	1.3056	--	--	4533
puits	5518	5.36	1.0451	--	--	4153
jviens	5519	5.36	1.3365	--	4644	--
individu	5520	5.36	0.8514	--	--	1076
établit	5521	5.36	0.8271	--	--	2124
van	5522	5.36	1.0053	1495	2054	1184
dawn	5523	5.36	1.3516	--	4917	--
voyant	5524	5.36	1.4950	--	3627	2385
plasma	5525	5.36	1.1386	4916	--	--
importations	5526	5.36	1.0053	--	--	4537
goes	5527	5.36	0.7762	--	3209	--
constater	5528	5.36	0.9205	--	--	1780
fournitures	5529	5.36	0.8514	3444	--	--
statut	5530	5.36	0.7494	1114	2306	1526
là	5531	5.36	0.6312	447	107	113
winter	5532	5.36	2.0077	--	3704	--
partir	5533	5.36	1.4813	347	614	400
contient	5534	5.36	0.7494	2369	--	1516
lg	5535	5.36	0.8271	2461	5229	--
jeanne	5536	5.36	1.4950	4938	--	3515
ptite	5537	5.36	1.2898	--	2555	--
dijon	5538	5.36	0.8514	3656	--	--
chinois	5539	5.36	1.0835	1676	1555	2313
pointe	5540	5.36	1.0053	3148	5214	2404
agricoles	5541	5.36	1.0835	3502	--	2133
arthur	5542	5.36	1.1021	4641	4691	--
mieu	5543	5.36	1.1911	--	2798	--
façon	5544	5.36	0.6928	795	828	331
surtout	5545	5.36	0.8751	762	403	206
suivi	5546	5.36	0.6928	870	2661	1433
médias	5547	5.36	1.3056	1063	1709	--
ligue	5548	5.36	1.0254	1538	1377	3603
postal	5549	5.36	0.9205	1868	--	--
paquet	5550	5.36	0.8514	--	3596	--
dell	5551	5.36	1.0645	3243	--	--
l'élection	5552	5.36	1.0451	--	4888	--
sentait	5553	5.36	1.1205	--	--	4898
stand	5554	5.36	0.8271	--	3222	--
marquer	5555	5.36	0.9424	4675	4646	4900
work	5556	5.36	1.5221	4370	1063	--
classement	5557	5.36	0.9424	885	3218	--
enchères	5558	5.36	1.1386	1441	--	--
sisi	5559	5.36	1.4251	--	1598	--
dim	5560	5.36	1.1739	2038	--	--
pensait	5561	5.36	0.9848	--	--	4556
tkt	5562	5.36	1.1563	--	625	--
thèses	5563	5.36	0.9848	--	--	5126
foto	5564	5.36	1.3365	--	2947	--
tapis	5565	5.36	0.7494	2988	--	--
wikisource	5566	5.36	0.8981	5020	--	--
stratégies	5567	5.36	1.0053	4042	--	--
élus	5568	5.36	1.2249	3634	--	3077
brown	5569	5.36	0.8751	5260	1841	--
courses	5570	5.36	1.1386	4087	2919	--
fournissent	5571	5.34	0.9607	--	--	4780
ferais	5572	5.34	0.7722	--	1746	--
omg	5573	5.34	1.4373	--	433	--
juive	5574	5.34	0.8715	--	--	4983
auprès	5575	5.34	0.7982	1149	--	762
finis	5576	5.34	1.2554	--	2137	--
beckham	5577	5.34	1.4654	--	2049	--
chine	5578	5.34	1.2715	902	1968	1674
vingt	5579	5.34	0.7722	--	--	490
parallèlement	5580	5.34	0.6581	--	--	4719
amateur	5581	5.34	1.0806	3686	--	--
autre	5582	5.34	0.8478	138	409	73
posté	5583	5.34	0.5928	103	3818	--
audience	5584	5.34	1.2056	1133	--	4165
adressée	5585	5.34	0.6263	--	--	4092
commentaires	5586	5.34	1.0224	179	2266	4659
médecins	5587	5.34	1.6239	3147	--	2438
communiqués	5588	5.34	0.9172	2051	--	--
palm	5589	5.34	0.8715	5172	--	--
piste	5590	5.34	0.5928	3451	--	--
apparences	5591	5.34	0.8234	--	--	5127
niveaux	5592	5.34	0.8947	2311	--	2989
wiktionnaire	5593	5.34	1.2715	4266	--	--
ivoire	5594	5.34	1.5467	4211	--	--
traverse	5595	5.34	0.8234	--	--	4120
souveraine	5596	5.34	1.5201	--	--	5213
vends	5597	5.34	0.8715	2664	4341	--
faites-en	5598	5.34	0.7722	4488	--	--
http	5599	5.34	0.8478	2922	--	--
responsables	5600	5.34	1.1537	2389	--	2736
salle	5601	5.34	0.7722	602	1242	1418
spécifiques	5602	5.34	1.0022	2878	--	3934
trente	5603	5.34	0.8478	--	--	1017
période	5604	5.34	0.8947	960	2142	537
divers	5605	5.34	0.5928	410	--	525
ainsi	5606	5.34	0.5573	208	2341	80
feat	5607	5.34	0.8947	--	977	--
échapper	5608	5.34	1.3032	--	--	2379
stock	5609	5.34	0.6884	884	4616	--
formule	5610	5.34	0.8947	1960	--	1277
provient	5611	5.34	0.7982	2741	--	4698
chrétien	5612	5.34	1.8693	--	--	1991
i'll	5613	5.34	0.7982	--	622	--
apparente	5614	5.34	0.8478	--	--	3769
#m6	5615	5.34	1.3032	--	877	--
six	5616	5.34	1.0224	1848	2592	531
demandes	5617	5.34	1.0422	1878	3785	3086
constitution	5618	5.34	0.6884	3439	--	614
prières	5619	5.34	1.6612	--	--	4336
asked	5620	5.34	0.8234	--	3956	--
devenait	5621	5.34	0.7174	--	--	4009
effet	5622	5.34	0.7722	512	1357	138
lieues	5623	5.34	0.7722	--	--	3287
ericsson	5624	5.34	1.0224	3691	--	--
serious	5625	5.34	1.3188	--	4887	--
affichage	5626	5.34	0.8947	1356	--	--
hypothèse	5627	5.34	0.8715	--	--	1332
mate	5628	5.34	1.5598	--	3965	--
siemens	5629	5.34	0.7722	3443	--	--
remboursement	5630	5.34	1.4930	3839	--	--
fichier	5631	5.34	0.7174	485	--	--
verra	5632	5.34	1.0022	--	1228	3067
kong	5633	5.34	0.7982	2583	--	--
finir	5634	5.34	1.1713	4627	885	4071
her	5635	5.34	1.0224	--	478	--
means	5636	5.34	0.7174	--	3278	--
déclaré	5637	5.34	0.9172	3928	--	2717
appareil	5638	5.34	1.1178	1070	3578	1483
glee	5639	5.34	1.3494	--	2318	--
drivers	5640	5.34	1.1537	3134	--	--
diras	5641	5.34	0.7453	--	4448	--
luv	5642	5.34	1.3188	--	4401	--
pratiquement	5643	5.34	0.9172	--	--	3231
jeudi	5644	5.34	0.7982	609	872	--
#tunisia	5645	5.34	1.0224	--	4263	--
mathieu	5646	5.34	1.1886	4259	--	--
numéro	5647	5.34	0.9172	685	1349	2474
issues	5648	5.34	1.2056	4674	--	--
dit	5649	5.34	0.5928	361	99	101
permettait	5650	5.34	1.0022	--	--	4354
interface	5651	5.34	0.8234	2125	--	--
program	5652	5.34	0.6884	1252	--	--
arrivants	5653	5.34	0.9172	2895	--	--
marchand	5654	5.34	0.8234	1342	--	3657
relative	5655	5.34	0.7453	2085	--	1379
spécifique	5656	5.34	0.7982	3223	--	2694
notification	5657	5.34	1.1886	4553	--	--
surface	5658	5.34	0.7174	1476	--	806
types	5659	5.34	1.0022	1485	--	1523
habitude	5660	5.34	1.1886	5037	--	1808
longtemps	5661	5.34	1.1886	1977	659	479
one	5662	5.34	0.5928	1369	199	4629
comportement	5663	5.34	0.9607	3020	--	2359
deep	5664	5.34	1.3032	--	4396	--
manche	5665	5.34	1.0422	3590	--	--
official	5666	5.34	1.1886	--	1644	--
alinéa	5667	5.34	0.8234	3677	--	--
nu	5668	5.34	1.7215	4978	2485	3395
efforts	5669	5.34	1.6239	3509	--	982
skyrock	5670	5.34	1.6489	2767	--	--
paul	5671	5.34	0.9607	1199	1462	804
leçons	5672	5.34	1.2715	--	--	3033
désigne	5673	5.34	0.8478	--	--	2835
précaution	5674	5.32	1.1856	--	--	5207
l'autre	5675	5.32	0.9781	--	817	--
parmi	5676	5.32	0.6528	973	3151	290
annuelle	5677	5.32	0.7407	4658	--	4167
casting	5678	5.32	1.3161	3092	3770	--
ohhh	5679	5.32	1.2688	--	2570	--
día	5680	5.32	0.8908	--	4300	--
j'vais	5681	5.32	0.8437	--	499	--
roux	5682	5.32	1.3768	--	4088	--
rappeler	5683	5.32	0.8676	--	3786	1615
tunisie	5684	5.32	1.5178	1905	1446	4630
archi	5685	5.32	1.0388	--	5192	--
personnels	5686	5.32	0.7677	1448	--	4106
montrent	5687	5.32	0.5869	--	--	2113
where	5688	5.32	0.7939	--	1019	--
rendu	5689	5.32	1.0190	2545	2551	943
emplacement	5690	5.32	0.8437	3977	--	4709
angers	5691	5.32	1.2848	4100	--	--
bref	5692	5.32	1.1507	1784	634	2344
poche	5693	5.32	0.8437	2842	3602	--
svenska	5694	5.32	1.0388	4152	--	--
présidence	5695	5.32	1.2526	--	--	3598
adobe	5696	5.32	1.0962	2252	--	--
bo	5697	5.32	1.1328	--	2130	--
modifier	5698	5.32	0.8192	593	--	2740
indique	5699	5.32	0.7126	3177	--	1724
instruction	5700	5.32	1.2526	4664	--	955
moitié	5701	5.32	0.9355	2501	1954	841
identique	5702	5.32	0.8437	3017	--	3419
anciens	5703	5.32	1.1147	1262	4623	672
utilisez	5704	5.32	0.9355	3205	--	--
assurance	5705	5.32	1.4630	695	--	2200
weed	5706	5.32	1.5043	--	4529	--
mag	5707	5.32	0.8908	3762	4454	--
alternance	5708	5.32	0.8192	4701	--	--
trois	5709	5.32	0.5869	430	787	128
appels	5710	5.32	1.0388	2603	--	--
cou	5711	5.32	0.9781	--	4705	3520
d'ici	5712	5.32	0.7126	--	2267	--
patients	5713	5.32	1.3468	2595	--	--
institution	5714	5.32	1.0583	3620	--	1420
cyclisme	5715	5.32	1.5043	3953	--	--
selena	5716	5.32	1.2362	--	996	--
ya	5717	5.32	1.0388	142	191	168
here	5718	5.32	0.4712	2943	461	--
citroën	5719	5.32	1.2362	2774	--	--
porte	5720	5.32	0.8437	808	774	319
connexes	5721	5.32	0.7677	4597	--	--
rouen	5722	5.32	1.2848	3086	5142	3652
reviens	5723	5.32	1.1507	--	1229	--
through	5724	5.32	0.7677	--	3232	--
marbre	5725	5.32	1.4205	--	--	4620
pic	5726	5.32	1.1507	--	2094	--
où	5727	5.32	0.6528	169	273	67
concernent	5728	5.32	0.6833	--	--	4899
times	5729	5.32	0.7126	--	1783	--
overall	5730	5.32	0.7407	1251	--	--
arc	5731	5.32	0.9781	4053	--	2820
électriques	5732	5.32	0.7407	2870	--	--
individuelle	5733	5.32	0.9355	4644	--	2632
nord-pas-de-calais	5734	5.32	1.6343	4515	--	--
peugeot	5735	5.32	1.1856	1237	--	--
votes	5736	5.32	0.9988	1186	2803	--
montré	5737	5.32	0.8437	--	--	1650
linge	5738	5.32	0.9355	2619	--	--
just	5739	5.32	0.9988	3733	148	--
outlook	5740	5.32	1.1507	3342	--	--
métaphysique	5741	5.32	1.4205	--	--	2234
manuelle	5742	5.32	0.9355	5035	--	--
denis	5743	5.32	1.1328	2590	5230	3840
there's	5744	5.32	0.7407	--	2608	--
connaissais	5745	5.32	0.8908	--	4240	--
henry	5746	5.32	0.9134	5160	4739	4019
other	5747	5.32	0.7939	2714	1502	--
so	5748	5.32	0.7126	2351	123	3367
rue	5749	5.32	0.9988	278	719	635
current	5750	5.32	0.8676	--	2870	--
grain	5751	5.32	0.9134	--	--	5133
sébastien	5752	5.32	1.2196	4288	--	--
#reduction	5753	5.32	1.7313	--	1826	--
d'arriver	5754	5.32	0.7126	--	4703	--
that	5755	5.32	0.5127	1268	145	1484
salam	5756	5.32	1.6343	--	2552	--
boule	5757	5.32	0.9781	--	2890	--
vus	5758	5.32	0.6528	4408	4896	--
budget	5759	5.32	1.1328	1314	2692	1669
instagram	5760	5.32	1.1147	--	3116	--
pieds	5761	5.32	1.1328	2197	1550	1027
citroen	5762	5.32	0.9781	4508	--	--
app	5763	5.32	0.8437	--	1276	--
flandre	5764	5.32	1.0774	--	--	4363
démarche	5765	5.32	0.9570	2759	--	2208
autos	5766	5.32	1.3005	2939	--	--
boîte	5767	5.32	1.0583	1193	3229	--
déclarer	5768	5.32	0.8437	--	--	3121
hardware	5769	5.32	1.1856	526	--	--
faisant	5770	5.32	0.6528	2192	3807	695
plateau	5771	5.32	0.5127	3353	3707	3370
robert	5772	5.32	1.2848	1632	2697	1654
chers	5773	5.32	2.0647	4009	2253	--
cherchant	5774	5.32	0.7126	--	--	5149
canal	5775	5.32	0.8676	2007	2717	1819
cinquante	5776	5.32	0.7677	--	--	1623
unix	5777	5.32	0.7407	1398	--	--
luc	5778	5.32	1.3005	4287	--	--
fonde	5779	5.32	0.7939	--	--	4208
convertir	5780	5.32	1.0583	4640	--	--
technicien	5781	5.32	0.9570	4114	--	--
celui-ci	5782	5.32	0.9570	2193	--	--
adaptateur	5783	5.32	0.7126	3838	--	--
représentants	5784	5.32	1.1147	3477	--	1545
sont	5785	5.32	0.6528	44	85	40
utilisée	5786	5.32	1.1328	3743	--	4717
environs	5787	5.30	0.9530	4315	--	2443
enregistreur	5788	5.30	0.6776	4907	--	--
joseph	5789	5.30	1.0546	2705	4698	1601
scolaires	5790	5.30	1.0152	2698	--	--
consulter	5791	5.30	1.0152	786	--	4088
la	5792	5.30	0.6145	2	3	2
entre	5793	5.30	0.6776	115	297	69
met	5794	5.30	0.7354	1238	382	825
individuel	5795	5.30	1.2657	4282	--	4211
ancien	5796	5.30	1.1824	1098	2450	538
jordan	5797	5.30	1.5017	--	3084	--
pot	5798	5.30	0.8631	4090	3999	--
onze	5799	5.30	0.8144	--	--	3663
j'crois	5800	5.30	1.1294	--	2147	--
lunettes	5801	5.30	1.1650	4110	2281	--
responsabilités	5802	5.30	1.4321	--	--	4820
gorge	5803	5.30	1.0351	--	4280	--
dite	5804	5.30	0.6776	--	--	1733
sociétés	5805	5.30	0.8391	1028	--	788
métal	5806	5.30	0.9530	3161	--	3427
citant	5807	5.30	0.7890	1807	--	--
servir	5808	5.30	1.1650	3068	3797	786
municipalité	5809	5.30	0.7071	--	--	4047
stations	5810	5.30	0.9091	3871	--	5254
verbe	5811	5.30	1.0351	--	2733	3004
disposition	5812	5.30	0.9742	1588	--	800
parlais	5813	5.30	0.8144	--	2560	--
rubrique	5814	5.30	0.7071	909	--	--
viadeo	5815	5.30	1.3439	--	4821	--
téléphonique	5816	5.30	0.8864	5094	--	--
followed	5817	5.30	1.2330	--	985	--
aka	5818	5.30	0.9949	--	3311	--
number	5819	5.30	0.6776	--	2838	--
test	5820	5.30	0.9530	698	675	--
relativement	5821	5.30	0.7626	4096	--	1259
sam	5822	5.30	0.9091	1965	3810	--
défini	5823	5.30	0.8144	--	--	3828
est	5824	5.30	0.7071	15	24	14
cara	5825	5.30	0.9313	--	4956	--
march	5826	5.30	0.8864	5061	--	--
affaire	5827	5.30	1.0546	1605	1845	688
laser	5828	5.30	1.2976	2899	--	--
gardé	5829	5.30	0.8631	--	--	4643
allé	5830	5.30	0.6145	4945	1390	4854
marchands	5831	5.30	0.9091	1468	--	2439
durée	5832	5.30	0.7354	581	4918	857
black	5833	5.30	1.3439	1595	789	--
allemands	5834	5.30	1.3439	--	--	1212
mayor	5835	5.30	1.1473	--	3536	--
canon	5836	5.30	2.0329	1472	2782	2979
2eme	5837	5.30	0.9949	--	4660	--
morales	5838	5.30	1.4604	--	--	2661
trier	5839	5.30	1.3132	1686	--	--
station	5840	5.30	0.7354	1939	3022	3975
gamine	5841	5.30	1.4178	--	5152	--
celle	5842	5.30	0.6776	813	610	97
nicole	5843	5.30	1.2657	5097	--	--
ongles	5844	5.30	1.0152	--	4515	--
seize	5845	5.30	0.6776	--	--	4225
utilisées	5846	5.30	0.9742	4454	--	--
amen	5847	5.30	1.7409	--	4160	--
achetez	5848	5.30	1.2817	2498	--	--
employés	5849	5.30	1.0738	3586	--	1549
emile	5850	5.30	0.9949	--	--	4251
côté	5851	5.30	0.5051	922	892	247
témoin	5852	5.30	0.9530	4839	--	2734
dispositif	5853	5.30	0.8864	1948	--	4634
thomson	5854	5.30	1.0738	5031	--	--
the	5855	5.30	0.7626	52	29	143
manches	5856	5.30	0.7071	5018	--	--
j'sais	5857	5.30	1.0152	--	1626	--
press	5858	5.30	0.8144	3829	5056	3139
when	5859	5.30	0.5803	4426	291	--
lcd	5860	5.30	1.0738	1765	--	--
portails	5861	5.30	0.8391	2423	--	--
ios	5862	5.30	1.1112	--	2183	--
ana	5863	5.30	1.1112	--	4656	--
vôtre	5864	5.30	0.7071	4563	--	--
qu'elles	5865	5.30	0.7354	--	1998	--
smith	5866	5.30	0.7071	--	4468	--
carré	5867	5.30	0.9530	4735	--	3891
présentant	5868	5.30	0.5051	--	--	4146
référencement	5869	5.30	0.9949	2623	4836	--
10h	5870	5.30	0.8864	--	3193	--
utilisé	5871	5.30	0.9742	1973	4465	3128
urbain	5872	5.30	1.1294	4138	--	3897
quand	5873	5.30	0.6776	247	55	125
comtesse	5874	5.30	1.4178	--	--	4947
honda	5875	5.30	1.0546	2483	--	--
dix	5876	5.30	0.5803	1961	2931	411
hmm	5877	5.30	1.2976	--	2970	--
j'viens	5878	5.30	0.9091	--	2540	--
cameroun	5879	5.30	1.0926	4722	--	--
verrais	5880	5.30	0.8864	--	5240	--
hp	5881	5.30	0.9949	1083	3922	--
turn	5882	5.30	0.7626	--	3129	--
proportions	5883	5.30	0.7354	--	--	3147
dents	5884	5.30	1.1824	3757	1980	2967
matières	5885	5.30	1.0926	2044	--	1271
milieux	5886	5.30	0.7071	--	--	2729
s'annonce	5887	5.30	0.5803	--	4114	--
portés	5888	5.30	1.0351	--	--	5101
rendent	5889	5.30	0.9530	--	--	2618
souverains	5890	5.30	1.3590	--	--	3655
bible	5891	5.30	1.5286	--	--	4194
suffisante	5892	5.30	1.0152	--	--	2755
fixer	5893	5.30	0.7354	--	--	2250
omar	5894	5.30	1.1995	--	3926	--
4s	5895	5.30	1.2330	--	2021	--
cherchez	5896	5.30	0.9949	1769	4890	--
usages	5897	5.30	0.6776	--	--	3026
alain	5898	5.30	1.1995	1456	3503	4792
quinze	5899	5.30	0.8144	--	--	1508
vazy	5900	5.30	1.2976	--	5173	--
sujets	5901	5.30	0.7890	679	--	802
mettez	5902	5.30	0.7354	--	4330	--
actu	5903	5.30	0.9949	1140	3415	--
noter	5904	5.30	0.8391	2653	--	2878
estimation	5905	5.30	0.9949	5065	--	--
voted	5906	5.30	0.9313	--	1662	--
cd-rom	5907	5.30	1.1650	4064	--	--
dira	5908	5.30	0.5440	--	3985	3469
andré	5909	5.30	1.2330	2356	--	1858
prophète	5910	5.30	1.6194	--	--	4973
panneau	5911	5.30	0.7071	4559	--	--
2ème	5912	5.30	1.1824	3061	2773	--
print	5913	5.30	0.8631	4517	--	--
during	5914	5.30	0.8631	--	3625	--
coupe	5915	5.30	1.0926	1123	990	2524
for	5916	5.30	0.8391	191	70	1216
charte	5917	5.30	0.9313	991	--	2966
system	5918	5.30	0.7626	1843	3844	--
classé	5919	5.30	0.8391	2674	--	--
mardi	5920	5.30	0.7354	687	1091	--
déjà	5921	5.30	0.9091	344	181	157
htc	5922	5.30	1.1824	3965	4294	--
might	5923	5.30	0.9091	--	3501	--
bistrot	5924	5.30	1.9614	5059	--	--
vont	5925	5.30	0.5051	1585	472	1051
d'ailleurs	5926	5.30	0.7071	--	1169	--
appareils	5927	5.30	1.0152	1635	--	3143
hongrie	5928	5.30	1.0926	3399	--	3155
civils	5929	5.30	0.9313	--	--	3695
cours	5930	5.30	1.3590	159	305	232
pocket	5931	5.30	0.7626	4451	--	--
réveiller	5932	5.30	1.4463	--	1926	--
sold	5933	5.30	1.1824	--	4408	--
motos	5934	5.30	1.6444	1982	--	--
version	5935	5.30	0.8391	181	624	3341
five	5936	5.30	0.7354	--	4819	--
tiennent	5937	5.30	0.7890	--	--	2593
todos	5938	5.30	1.2330	--	2182	--
côtés	5939	5.30	0.6145	--	--	1660
privées	5940	5.30	1.0351	3628	--	3725
définir	5941	5.30	0.6776	3728	--	2494
immobilier	5942	5.28	1.0698	288	3420	--
posez	5943	5.28	0.7010	1696	--	--
motorola	5944	5.28	0.9485	4719	--	--
parut	5945	5.28	0.7296	--	--	2710
parties	5946	5.28	0.9485	1571	5200	401
four	5947	5.28	0.9267	2408	4040	--
eric	5948	5.28	0.9906	2186	2857	--
lord	5949	5.28	1.1256	--	--	2626
не	5950	5.28	0.8340	--	4065	--
légales	5951	5.28	1.0698	514	--	--
wikinews	5952	5.28	1.1073	5042	--	--
officiellement	5953	5.28	1.2461	--	3303	5081
déclara	5954	5.28	0.8581	--	--	4135
longueur	5955	5.28	0.8581	2400	--	1250
antenne	5956	5.28	0.7296	4060	--	--
anvers	5957	5.28	0.9044	--	--	5169
transfert	5958	5.28	1.0110	1995	--	3866
générales	5959	5.28	0.6402	599	--	1764
variation	5960	5.28	0.8816	--	--	3809
retours	5961	5.28	1.1613	4186	--	--
philippe	5962	5.28	0.9697	1227	3621	1297
enchère	5963	5.28	1.1256	3588	--	--
prends	5964	5.28	0.8340	4733	942	--
tailles	5965	5.28	0.7010	5030	--	--
publique	5966	5.28	0.9044	845	3488	489
portant	5967	5.28	0.7010	2170	--	1311
evora	5968	5.28	1.2296	--	4909	--
phases	5969	5.28	0.7296	--	--	4327
ans	5970	5.28	1.1256	109	176	162
via	5971	5.28	0.6074	1151	73	--
moscou	5972	5.28	1.3099	--	--	3692
l'euro	5973	5.28	1.3856	--	2337	--
bord	5974	5.28	0.7835	1564	2568	1193
index	5975	5.28	0.6713	354	--	4743
total	5976	5.28	0.8816	431	2270	845
add	5977	5.28	0.9044	1631	3121	--
supposons	5978	5.28	0.8340	--	--	5255
here's	5979	5.28	0.5360	--	5034	--
auguste	5980	5.28	1.1256	--	--	2457
fixé	5981	5.28	0.9485	--	--	2289
post	5982	5.28	0.8340	862	1075	4187
ford	5983	5.28	1.0110	2221	--	--
comes	5984	5.28	0.9044	--	3341	--
thermique	5985	5.28	0.8581	4482	--	--
contenir	5986	5.28	0.7570	--	--	4261
circuit	5987	5.28	0.9906	1964	--	5173
dites	5988	5.28	0.6402	4937	1691	2047
paysan	5989	5.28	1.2943	--	--	3867
pieces	5990	5.28	1.0887	3897	--	--
carton	5991	5.28	0.7570	4781	4339	--
constaté	5992	5.28	0.8340	--	--	3448
eh	5993	5.28	0.9044	4939	701	3581
tchèque	5994	5.28	1.0506	3467	--	--
electrique	5995	5.28	1.0110	4246	--	--
track	5996	5.28	0.9267	--	3664	--
ligne	5997	5.28	0.6074	141	525	566
croyance	5998	5.28	1.8521	--	--	3164
locales	5999	5.28	0.9697	2057	--	2031
minute	6000	5.28	0.6713	2718	1263	4744
pourvoir	6001	5.28	1.1073	--	--	4985
font	6002	5.28	0.5729	849	376	326
epi	6003	5.28	1.1787	--	4978	--
supposer	6004	5.28	0.8816	--	--	2525
abord	6005	5.28	0.5729	1437	--	246
msg	6006	5.28	1.3254	--	2645	--
convertisseur	6007	5.28	0.8340	4973	--	--
rapports	6008	5.28	1.1959	1473	--	523
roy	6009	5.28	0.9906	--	--	1798
serait	6010	5.28	0.7570	971	487	181
grammes	6011	5.28	0.7570	--	--	5141
précautions	6012	5.28	1.0110	--	--	3770
resté	6013	5.28	0.7010	--	5106	2895
poser	6014	5.28	0.6074	1539	2093	2341
indicateurs	6015	5.28	1.0506	3300	--	--
watts	6016	5.28	0.8816	--	3750	--
déja	6017	5.28	0.6713	4312	2214	--
profile	6018	5.28	0.7296	3504	3902	--
from	6019	5.28	0.6402	773	244	2479
commentcamarchenet	6020	5.28	1.4148	1999	--	--
schedule	6021	5.28	1.1073	2574	--	--
attribue	6022	5.28	0.9485	--	--	3883
économie	6023	5.28	1.5784	1244	--	727
what's	6024	5.28	0.7570	--	1440	--
impulsion	6025	5.28	1.3407	--	--	3949
centimètres	6026	5.28	0.6402	--	--	3701
graveur	6027	5.28	0.9906	4812	--	--
is	6028	5.28	0.8340	446	71	1015
tige	6029	5.28	0.8091	--	--	5099
made	6030	5.28	0.8340	3819	810	--
marseille	6031	5.28	1.4988	944	1212	2435
tjrs	6032	5.28	1.5391	--	1526	--
jul	6033	5.28	1.0309	3430	--	--
lexique	6034	5.28	0.9267	3694	--	--
maurice	6035	5.28	1.5391	2401	--	2368
sonneries	6036	5.28	1.2623	2450	--	--
amené	6037	5.28	0.6402	--	--	3078
car	6038	5.28	0.6402	311	349	130
puisse	6039	5.28	0.7835	2709	2720	624
metro	6040	5.28	1.4574	--	4032	--
groupie	6041	5.28	1.4148	--	4786	--
suzuki	6042	5.28	1.2623	3824	--	--
planification	6043	5.28	1.0887	4881	--	--
mon	6044	5.28	0.6402	60	38	146
dirais	6045	5.28	0.6713	--	1564	--
settings	6046	5.28	0.9267	4144	--	--
rester	6047	5.28	0.8581	2485	957	1401
rends	6048	5.28	0.8340	--	3658	--
l'an	6049	5.28	0.7010	--	1971	--
contexte	6050	5.28	0.6402	2297	--	1772
russe	6051	5.28	1.1436	3210	3525	1805
notamment	6052	5.28	0.7010	699	--	571
jérusalem	6053	5.28	1.3559	--	--	4309
formant	6054	5.28	0.7296	--	--	3627
short	6055	5.28	0.9044	--	3057	--
j'peux	6056	5.28	1.0309	--	2412	--
même	6057	5.28	0.5729	96	74	43
semaines	6058	5.28	0.8581	1089	1317	2196
demande	6059	5.26	0.8283	370	366	369
donc	6060	5.26	0.8283	193	164	94
superficie	6061	5.26	0.6943	--	--	5160
octobre	6062	5.26	1.4401	99	4681	578
t'es	6063	5.26	0.6328	--	120	--
11h	6064	5.26	0.5272	--	4479	--
fonctions	6065	5.26	0.8526	1379	--	715
dirai	6066	5.26	0.5272	--	2757	4986
gets	6067	5.26	0.7231	--	3585	--
arnaud	6068	5.26	1.2090	5016	--	--
intel	6069	5.26	1.0063	2017	--	--
chacune	6070	5.26	0.4870	3701	--	1158
importe	6071	5.26	0.7775	1834	4213	1165
largeur	6072	5.26	1.0063	3493	--	2703
vers	6073	5.26	0.7775	217	566	134
usage	6074	5.26	0.8283	1411	--	516
générique	6075	5.26	1.2747	4748	--	--
connaissait	6076	5.26	0.9435	--	--	3668
transaction	6077	5.26	0.8992	4475	--	--
croyons	6078	5.26	1.0844	--	--	3138
presse	6079	5.26	1.0654	313	1010	1031
sfr	6080	5.26	1.2586	3791	3624	--
ton	6081	5.26	1.0063	452	90	791
nissan	6082	5.26	1.2586	2662	--	--
