Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
contó	5435	5.80	1.1780	--	--	5308
semanal	5436	5.80	1.0880	3149	--	--
describe	5437	5.80	1.0498	--	--	3109
ocho	5438	5.80	1.0690	2166	4531	859
lleva	5439	5.80	1.0302	1399	999	870
envío	5440	5.80	1.1249	750	--	--
pensión	5441	5.80	1.4708	--	--	4611
capitales	5442	5.80	1.1780	--	--	1995
too	5443	5.80	1.0102	--	691	--
notas	5444	5.80	1.3093	1077	4325	1356
michael	5445	5.80	1.5908	3008	3009	--
levanto	5446	5.80	1.2778	--	1846	--
nfl	5447	5.80	1.8626	--	2871	--
virginia	5448	5.80	1.2936	5193	--	--
promedio	5449	5.80	1.2289	1841	--	1579
saliendo	5450	5.80	1.1606	--	1926	--
mencionada	5451	5.80	1.0690	--	--	3984
admitir	5452	5.80	1.4428	--	--	3741
sostenido	5453	5.80	1.3997	--	--	4492
unidades	5454	5.80	1.2617	1360	--	1562
formulación	5455	5.80	1.2617	--	--	4850
teresa	5456	5.80	1.3997	3380	--	3021
one	5457	5.80	1.3851	1723	413	--
sitio	5458	5.80	0.9897	129	2141	992
preguntan	5459	5.80	1.1606	--	3647	--
llantas	5460	5.80	1.2778	4294	--	--
indice	5461	5.80	1.0498	2446	--	--
página	5462	5.80	0.9476	67	1964	1620
chaleco	5463	5.80	1.3851	--	5294	--
suceder	5464	5.80	1.1606	--	--	5258
malasia	5465	5.80	1.3401	4029	--	--
seamos	5466	5.80	0.9258	--	2367	--
núcleos	5467	5.80	1.3093	--	--	5065
vayan	5468	5.80	1.1429	--	2431	--
niveles	5469	5.80	0.9689	1347	--	1028
vuestro	5470	5.80	1.2454	--	4877	3012
vecino	5471	5.80	1.7143	--	2286	2513
sucesivamente	5472	5.80	1.1780	--	--	5177
vinculación	5473	5.80	1.0690	--	--	4898
capitán	5474	5.80	1.6413	--	--	815
subastas	5475	5.78	1.4327	2775	--	--
toco	5476	5.78	0.9322	--	2734	--
votar	5477	5.78	1.4886	1715	3313	--
softonic	5478	5.78	1.6073	1930	--	--
liberalismo	5479	5.78	1.5425	--	--	3493
toma	5480	5.78	1.0359	1534	1105	1011
sesión	5481	5.78	1.2501	755	--	1740
paralelo	5482	5.78	1.0746	--	--	5198
chico	5483	5.78	1.2002	1289	908	5263
siete	5484	5.78	1.1657	1850	3105	942
garcia	5485	5.78	1.0554	1659	--	--
sociología	5486	5.78	1.4039	--	--	3295
Álvarez	5487	5.78	1.2337	4962	--	--
infraestructura	5488	5.78	1.4327	2288	--	3674
monarca	5489	5.78	1.7177	--	--	3163
palm	5490	5.78	1.2982	4607	--	--
ponerse	5491	5.78	1.2664	--	3466	3253
podría	5492	5.78	1.2337	1016	1449	492
martínez	5493	5.78	1.2824	1837	2452	1409
decide	5494	5.78	1.3293	4993	4805	5135
contrato	5495	5.78	1.5022	805	--	931
miranda	5496	5.78	1.4886	3771	--	3383
stay	5497	5.78	1.6573	--	3471	--
sucedió	5498	5.78	1.0554	--	--	3276
alfredo	5499	5.78	1.2664	3176	--	3484
solicitar	5500	5.78	1.1119	1933	--	4116
rasgos	5501	5.78	1.0746	--	--	1807
sepas	5502	5.78	1.1119	--	2736	--
coração	5503	5.78	1.5292	--	3686	--
correspondientes	5504	5.78	1.0934	2165	--	1532
seas	5505	5.78	1.1119	--	735	--
dije	5506	5.78	1.1301	3591	407	2566
estableció	5507	5.78	0.9957	--	--	3033
wanna	5508	5.78	1.3596	--	1705	--
pesetas	5509	5.78	1.3746	--	--	3055
hables	5510	5.78	1.1830	--	2930	--
cuentan	5511	5.78	1.0554	3962	5149	3587
periodistas	5512	5.78	1.5158	4436	--	4866
flaco	5513	5.78	1.7876	--	3957	--
similar	5514	5.78	0.8873	2043	--	2167
labor	5515	5.78	1.3138	2777	--	1020
créditos	5516	5.78	1.4184	2092	--	2442
motor	5517	5.78	1.2337	670	--	4536
innumerables	5518	5.78	1.2664	--	--	4972
revolucionarios	5519	5.78	2.1217	--	--	3032
cantidades	5520	5.78	1.0746	4600	--	2499
categorias	5521	5.78	1.0554	3251	--	--
vuelva	5522	5.78	1.4039	--	2144	--
concreta	5523	5.78	1.1301	--	--	3340
consumidores	5524	5.78	1.2171	3909	--	5313
santos	5525	5.78	2.0433	2389	3871	1659
doce	5526	5.78	1.3893	4131	1894	1595
responder	5527	5.78	0.8873	382	2594	2751
fundado	5528	5.78	0.9750	--	--	3641
institución	5529	5.78	1.4327	1812	--	1135
lets	5530	5.78	1.0160	--	1606	--
vere	5531	5.78	1.1119	--	2087	--
anahi	5532	5.78	1.5687	--	3990	--
ramas	5533	5.78	1.1301	--	--	2526
curva	5534	5.78	1.1480	--	--	5061
ram	5535	5.78	1.1830	4017	--	--
empresarios	5536	5.78	1.7177	3309	--	3105
estructura	5537	5.78	1.1119	1162	--	571
aparato	5538	5.78	1.2337	4237	--	2386
manuales	5539	5.78	1.0359	1567	--	--
twitcam	5540	5.78	1.5158	--	2381	--
vía	5541	5.78	0.8873	1110	275	1054
institutos	5542	5.78	1.2664	--	--	5129
cristiano	5543	5.78	1.9197	4679	--	2359
acabar	5544	5.78	1.9303	--	1144	4427
ando	5545	5.78	0.9750	--	556	--
conceptos	5546	5.78	1.2664	2355	--	1413
establece	5547	5.78	0.9750	2057	--	1263
ubicación	5548	5.78	1.4469	397	--	4169
ambición	5549	5.78	1.9197	--	--	5026
things	5550	5.78	1.2337	--	1759	--
habitual	5551	5.78	1.2171	3757	--	3873
sucede	5552	5.78	1.1119	4516	5283	1792
metro	5553	5.78	1.4327	2314	2080	--
durango	5554	5.78	1.5292	4430	--	--
patricia	5555	5.78	1.6573	3650	--	--
establecido	5556	5.78	1.2171	1988	--	1471
daría	5557	5.78	1.3293	--	4223	--
respectivos	5558	5.78	1.0160	3758	--	2255
vapor	5559	5.78	1.1301	--	--	3440
examinar	5560	5.78	1.3138	--	--	3541
introduzca	5561	5.78	1.0554	3296	--	--
esquina	5562	5.78	1.2824	4644	3800	4643
cuello	5563	5.78	1.0359	4851	3411	3091
guarda	5564	5.78	1.0746	4939	5252	3084
minutos	5565	5.78	1.1119	807	376	2305
colectivo	5566	5.78	1.5022	2984	--	2853
legal	5567	5.78	1.5687	383	3139	1067
utilizando	5568	5.78	1.2664	2562	--	3844
take	5569	5.78	1.1301	--	1740	--
oreja	5570	5.78	0.9957	--	5097	--
articulo	5571	5.78	1.0160	1610	--	1565
número	5572	5.78	0.9750	274	2003	195
añadir	5573	5.76	1.0412	226	--	4193
tengas	5574	5.76	1.1350	4496	594	--
tamo	5575	5.76	1.6971	--	4234	--
seguida	5576	5.76	0.9596	--	--	1791
empiece	5577	5.76	1.4647	--	3416	--
argentino	5578	5.76	1.1704	1762	1604	1470
christian	5579	5.76	1.2707	4949	4486	--
dare	5580	5.76	1.1704	--	3601	--
trató	5581	5.76	1.3786	--	--	3321
pudiera	5582	5.76	1.4365	4048	3553	1192
bandas	5583	5.76	1.6606	2962	--	--
vio	5584	5.76	1.0606	4389	2562	1596
Área	5585	5.76	1.3786	1673	--	--
some	5586	5.76	0.9806	--	1785	--
sis	5587	5.76	1.2707	--	3371	--
caracteres	5588	5.76	1.1168	3978	4175	2537
tomas	5589	5.76	1.2707	4913	3227	--
descentralización	5590	5.76	1.4223	--	--	5325
icon	5591	5.76	1.0984	4814	2262	--
anual	5592	5.76	1.4223	1647	--	1528
documento	5593	5.76	1.2545	952	--	948
manga	5594	5.76	1.6107	1822	5239	--
vea	5595	5.76	1.0984	3058	1293	4852
mantienen	5596	5.76	1.3334	--	--	4385
time	5597	5.76	1.5722	2091	543	--
via	5598	5.76	1.2216	2369	593	--
permisos	5599	5.76	1.6606	5103	--	--
identificación	5600	5.76	1.0012	2642	--	3080
declarado	5601	5.76	1.0797	--	--	3695
tuiteros	5602	5.76	1.6850	--	4664	--
tremendo	5603	5.76	1.8020	--	2936	--
oriente	5604	5.76	1.3334	2820	--	1788
asignación	5605	5.76	1.3637	--	--	4978
duque	5606	5.76	1.4647	--	--	1973
categorías	5607	5.76	1.1877	521	--	2757
mete	5608	5.76	1.0012	--	3243	--
tome	5609	5.76	1.0012	--	1190	--
decimos	5610	5.76	0.8704	--	4374	5206
lugar	5611	5.76	0.8466	196	507	128
particulares	5612	5.76	1.1877	1867	--	1083
tel	5613	5.76	1.2216	743	--	--
vertical	5614	5.76	0.9596	--	--	4960
tratan	5615	5.76	0.8935	--	--	4026
obvio	5616	5.76	1.2216	--	904	--
bilbao	5617	5.76	1.1168	1459	--	--
proceder	5618	5.76	1.1350	--	--	2507
codigo	5619	5.76	1.1168	2883	--	--
chilenos	5620	5.76	1.6107	--	--	5139
parezco	5621	5.76	1.0797	--	3671	--
arranque	5622	5.76	1.4223	--	4836	--
dimensiones	5623	5.76	1.0797	3257	--	2675
parámetros	5624	5.76	1.2545	4255	--	--
ios	5625	5.76	1.5980	--	--	4608
sandra	5626	5.76	1.5059	5058	--	--
times	5627	5.76	1.1704	3692	1476	--
hagan	5628	5.76	1.2867	4003	1000	2731
jr	5629	5.76	1.3637	4510	--	--
veras	5630	5.76	1.0214	--	1764	--
polo	5631	5.76	1.4223	4266	--	--
suministro	5632	5.76	1.1704	3990	--	--
fechas	5633	5.76	1.1704	2476	2492	3603
cristina	5634	5.76	1.5059	2557	--	--
salgo	5635	5.76	1.0012	--	1426	--
van	5636	5.76	1.0012	677	282	663
cam	5637	5.76	1.0984	5086	4525	--
tools	5638	5.76	1.2216	5136	--	--
in	5639	5.76	1.1704	105	140	220
menuda	5640	5.76	1.1877	--	2836	--
cinco	5641	5.76	1.1704	813	2454	430
huevos	5642	5.76	1.4786	4434	2101	--
datos	5643	5.76	1.3180	120	3942	489
puesto	5644	5.76	1.2382	801	1120	404
empezo	5645	5.76	0.9381	--	1466	--
específicas	5646	5.76	1.2216	4673	--	4194
cifras	5647	5.76	1.2216	3638	--	2160
elige	5648	5.76	1.3786	3470	--	--
básicos	5649	5.76	1.2216	2995	--	2815
paraguay	5650	5.76	1.2048	2234	--	1965
efectos	5651	5.76	1.2545	803	4330	559
mostró	5652	5.76	1.0012	--	--	4418
marcar	5653	5.76	0.9596	2152	--	--
pm	5654	5.76	1.4365	102	1947	--
solemne	5655	5.76	1.3180	--	--	3953
pregunta	5656	5.76	1.2707	283	837	1207
cosas	5657	5.76	0.9596	386	116	226
aÑoo	5658	5.76	1.6483	--	3236	--
sostiene	5659	5.76	0.8935	--	--	2901
esencialmente	5660	5.76	1.2048	--	--	3142
verdade	5661	5.76	1.1877	--	3648	--
reply	5662	5.76	1.3334	3248	--	--
veces	5663	5.76	0.8704	347	228	204
hiciste	5664	5.76	1.2545	--	1132	--
obrar	5665	5.76	1.2707	--	--	4511
guy	5666	5.76	1.3786	--	4156	--
ellos	5667	5.76	0.8704	365	478	111
tanta	5668	5.76	1.3486	4195	915	1425
llama	5669	5.76	1.1168	1533	509	922
gonzález	5670	5.74	1.2423	1395	--	1125
even	5671	5.74	1.2423	--	2158	--
dos	5672	5.74	1.1395	69	172	43
llegara	5673	5.74	1.1214	--	4311	--
qiero	5674	5.74	1.6011	--	1273	--
tema	5675	5.74	0.8992	154	967	570
james	5676	5.74	1.0461	3587	3586	--
andres	5677	5.74	1.3674	3817	4606	--
pág	5678	5.74	1.0654	2415	--	1167
relativa	5679	5.74	0.9858	4261	--	1982
venezolanos	5680	5.74	1.4957	--	4318	--
tratados	5681	5.74	1.2257	4945	--	2064
secciones	5682	5.74	1.0654	1389	--	3527
number	5683	5.74	1.1747	--	5203	--
also	5684	5.74	1.1214	--	3328	--
oficinas	5685	5.74	1.3822	1224	--	2837
cuenca	5686	5.74	1.2257	1645	--	2525
medidas	5687	5.74	0.8283	961	5205	716
hará	5688	5.74	1.2747	2849	2216	1726
empezando	5689	5.74	1.0654	--	586	--
kieres	5690	5.74	1.5093	--	4984	--
breves	5691	5.74	1.3219	--	--	4464
constituido	5692	5.74	1.3063	--	--	3236
climático	5693	5.74	1.1395	5238	--	--
staff	5694	5.74	0.9649	4396	--	--
aÑooo	5695	5.74	1.4957	--	2928	--
variaciones	5696	5.74	1.2747	--	--	3509
bisiesto	5697	5.74	0.8526	--	3040	--
controles	5698	5.74	1.2906	3517	--	--
estándar	5699	5.74	1.1747	3442	--	--
citando	5700	5.74	1.2747	1435	--	--
vidrio	5701	5.74	1.0654	4455	--	--
retweet	5702	5.74	1.7706	--	1908	--
alvaro	5703	5.74	1.1920	--	--	4441
linea	5704	5.74	1.1031	2304	4487	--
estándares	5705	5.74	1.1214	4169	--	--
están	5706	5.74	1.0264	263	342	191
review	5707	5.74	0.9858	4136	--	--
reside	5708	5.74	1.0654	--	--	4652
tantos	5709	5.74	1.0844	3802	1425	1189
abc	5710	5.74	1.3372	5319	--	--
sl	5711	5.74	1.6513	571	--	--
papel	5712	5.74	0.9858	847	2092	501
alberto	5713	5.74	1.2747	1396	5074	1786
marcas	5714	5.74	1.3822	1196	--	--
ahi	5715	5.74	0.8992	2073	482	--
saliste	5716	5.74	1.1747	--	4354	--
gabriel	5717	5.74	1.2257	2701	5164	2842
décadas	5718	5.74	1.4957	--	--	2712
grado	5719	5.74	0.9858	1152	4992	607
correspondiente	5720	5.74	1.1031	1470	--	993
atom	5721	5.74	1.0264	1739	--	--
sra	5722	5.74	1.5361	5276	--	--
botón	5723	5.74	1.0264	2721	--	--
venezolano	5724	5.74	1.6138	5204	--	3727
user	5725	5.74	1.0264	1776	--	--
bolivia	5726	5.74	1.5093	1080	--	1462
llevas	5727	5.74	1.0461	--	2463	--
plato	5728	5.74	0.7775	--	3291	--
consideramos	5729	5.74	1.0654	--	--	4247
uñas	5730	5.74	1.2423	--	3545	--
trajo	5731	5.74	1.2090	--	2866	4524
podrían	5732	5.74	1.2586	2894	--	1586
agarre	5733	5.74	1.3969	--	5279	--
gesto	5734	5.74	1.4401	--	--	3287
indica	5735	5.74	0.7231	2194	4574	1577
edificios	5736	5.74	1.4957	3310	--	2396
medición	5737	5.74	1.1747	4602	--	--
privadas	5738	5.74	1.2090	3902	--	3121
permitía	5739	5.74	1.3524	--	--	5126
maquinaria	5740	5.74	1.3822	2223	--	4346
siendo	5741	5.74	0.8992	868	714	329
inscripción	5742	5.74	1.7001	1797	--	3330
transmisión	5743	5.74	1.1572	3148	--	4377
xddd	5744	5.74	1.6389	--	846	--
adhesión	5745	5.74	1.1395	--	--	4102
hallaban	5746	5.74	1.1747	--	--	4495
fórmula	5747	5.74	1.3969	3320	--	2262
coloca	5748	5.74	0.8992	--	--	4952
poniendo	5749	5.74	0.9216	--	2122	3796
formas	5750	5.74	1.0461	816	3237	465
funciones	5751	5.74	1.1920	892	--	745
procedencia	5752	5.74	1.2906	--	--	4391
luis	5753	5.74	1.0654	371	1502	390
someday	5754	5.74	1.4259	--	3803	--
entidad	5755	5.74	1.2747	1372	--	2043
básica	5756	5.74	1.0461	2638	--	3302
around	5757	5.74	1.1395	--	1609	--
definición	5758	5.74	1.1214	2056	--	1656
mensual	5759	5.72	1.1787	2256	--	4606
daria	5760	5.72	1.2623	--	4232	--
uno	5761	5.72	1.0698	128	164	81
podria	5762	5.72	1.3254	5115	2556	--
parecer	5763	5.72	1.2296	3577	1981	1510
castellanos	5764	5.72	1.1436	--	--	4135
atribuciones	5765	5.72	1.1436	--	--	3256
cargado	5766	5.72	1.4434	--	2609	--
licencias	5767	5.72	1.4988	4556	--	--
compuesta	5768	5.72	1.0698	--	--	3544
tengoo	5769	5.72	1.4291	--	5306	--
indemnización	5770	5.72	1.8848	--	--	4581
consta	5771	5.72	1.0309	4786	--	2339
faz	5772	5.72	1.1787	--	2435	--
fibra	5773	5.72	1.2461	5022	--	--
región	5774	5.72	1.2623	709	5215	517
coordinador	5775	5.72	1.4988	3819	--	--
http	5776	5.72	1.2296	3643	--	--
may	5777	5.72	1.4574	560	2476	--
ah	5778	5.72	1.1613	3436	285	--
calificar	5779	5.72	1.6167	5067	--	--
esté	5780	5.72	0.8816	2003	1513	1629
líneas	5781	5.72	0.9267	1817	--	1243
privado	5782	5.72	1.4434	410	3955	1453
cincuenta	5783	5.72	1.3407	--	--	1402
raza	5784	5.72	1.7961	3967	4397	1830
compuesto	5785	5.72	1.1959	4777	--	3104
vargas	5786	5.72	1.1959	3318	--	2937
parecen	5787	5.72	1.0309	4343	2265	1776
text	5788	5.72	1.2623	3793	--	--
tomaste	5789	5.72	1.4852	--	4324	--
pagina	5790	5.72	1.0110	917	1962	--
hora	5791	5.72	1.0110	390	182	678
martin	5792	5.72	1.2461	1764	1844	3451
formular	5793	5.72	1.1613	--	--	5151
tripadvisor	5794	5.72	1.7266	3443	--	--
poner	5795	5.72	0.9697	984	521	830
mire	5796	5.72	0.8340	--	2851	--
mitad	5797	5.72	1.3708	2156	1430	933
leguas	5798	5.72	1.3708	--	--	2061
site	5799	5.72	1.0309	1238	5163	--
formula	5800	5.72	1.1613	5313	--	--
elección	5801	5.72	1.3708	2520	--	1257
variación	5802	5.72	1.4988	--	--	3619
terreno	5803	5.72	0.9697	1903	--	959
dime	5804	5.72	0.9485	--	929	--
sede	5805	5.72	0.8816	1826	--	2299
chalet	5806	5.72	1.1959	3382	--	--
estén	5807	5.72	0.8340	3129	3086	2430
diga	5808	5.72	0.8091	4956	621	3905
recta	5809	5.72	1.1613	--	--	5132
ana	5810	5.72	1.4148	1220	2247	2192
size	5811	5.72	1.0698	4975	--	--
distribuidor	5812	5.72	1.1959	5269	--	--
sistemática	5813	5.72	1.1613	--	--	5317
pongan	5814	5.72	0.9906	--	2318	--
fresqui	5815	5.72	1.6167	4327	--	--
amarillas	5816	5.72	1.1613	2406	--	--
contenidos	5817	5.72	0.8816	729	--	2904
explains	5818	5.72	1.1256	--	3602	--
registrar	5819	5.72	1.3856	5249	--	--
directory	5820	5.72	1.0110	3227	--	--
way	5821	5.72	1.3254	4931	951	--
castellana	5822	5.72	1.0698	--	--	3696
sali	5823	5.72	1.4574	--	2497	--
again	5824	5.72	1.3708	--	1706	--
treinta	5825	5.72	1.2623	3609	--	1040
junior	5826	5.72	1.4434	4577	4810	--
necesariamente	5827	5.72	1.3099	5301	--	2038
década	5828	5.72	0.9267	3594	--	1309
marqués	5829	5.72	1.3099	--	--	1990
subida	5830	5.72	1.2129	--	4817	--
listado	5831	5.72	1.0698	1436	--	--
sintió	5832	5.72	1.4003	--	--	4192
romero	5833	5.72	1.2461	2811	--	3083
cuyos	5834	5.72	0.9906	4800	--	1109
partido	5835	5.72	1.7501	788	1136	344
oi	5836	5.72	1.2129	--	2720	--
two	5837	5.72	0.9906	--	2225	--
javier	5838	5.72	1.2461	1135	4428	3308
moreno	5839	5.72	1.2943	2145	--	2181
conveniencia	5840	5.72	2.0706	--	--	3341
deep	5841	5.72	1.2129	--	4966	--
votación	5842	5.72	1.7266	5072	--	4584
agarrar	5843	5.72	1.3708	--	4017	--
directores	5844	5.72	1.3856	4627	--	3768
estructural	5845	5.72	1.1256	--	--	3709
pedidos	5846	5.72	1.2623	3241	--	--
repúblicas	5847	5.72	1.4852	--	--	3973
quedarme	5848	5.72	1.4434	--	2773	--
despertarme	5849	5.70	1.9193	--	4573	--
vie	5850	5.70	1.3286	3157	--	--
pasando	5851	5.70	1.4033	3141	633	2492
capilla	5852	5.70	1.6444	--	--	2898
locuras	5853	5.70	2.2062	--	4724	--
silva	5854	5.70	1.3286	3818	--	3260
enfrente	5855	5.70	1.0738	--	4410	--
caña	5856	5.70	1.1112	--	2002	3916
etiqueta	5857	5.70	1.1473	4826	--	--
preguntó	5858	5.70	1.2657	--	--	3474
antonio	5859	5.70	1.4178	565	3450	361
habéis	5860	5.70	1.0926	--	4907	--
regiones	5861	5.70	1.0152	2429	--	1064
precedente	5862	5.70	1.0152	--	--	4144
peruana	5863	5.70	1.3887	--	--	3701
búsqueda	5864	5.70	1.5940	194	--	1991
materiales	5865	5.70	1.2657	944	--	994
fiat	5866	5.70	1.1824	4254	--	--
mover	5867	5.70	1.3740	--	4399	--
seguía	5868	5.70	1.0351	--	--	3028
note	5869	5.70	1.2330	--	3963	--
gráfica	5870	5.70	1.3286	3847	--	5311
#deal	5871	5.70	1.6568	--	4556	--
cecilia	5872	5.70	1.4880	5221	--	--
medir	5873	5.70	1.2330	--	--	5106
llame	5874	5.70	0.9313	--	1878	--
das	5875	5.70	0.9313	2680	530	3518
comercial	5876	5.70	1.6067	674	3819	1066
mass	5877	5.70	1.3439	--	4578	--
seat	5878	5.70	1.7291	4093	--	--
descubierto	5879	5.70	1.5940	--	--	3328
procedimientos	5880	5.70	1.5017	1879	--	1589
matemáticas	5881	5.70	2.0727	3114	--	4817
nick	5882	5.70	1.0546	3993	2345	--
articulación	5883	5.70	1.2976	--	--	5280
establecidas	5884	5.70	1.0738	4941	--	3389
consumidor	5885	5.70	1.2976	3869	--	--
awwww	5886	5.70	2.1783	--	2616	--
almacenamiento	5887	5.70	1.2164	3077	--	--
algunos	5888	5.70	1.0152	391	1017	132
tempo	5889	5.70	1.2330	--	2235	--
agora	5890	5.70	0.9530	--	987	--
thing	5891	5.70	1.0926	--	2359	--
cowboys	5892	5.70	1.7757	--	2699	--
proclama	5893	5.70	1.1824	--	--	5226
sobre	5894	5.70	1.0152	32	301	29
encontraba	5895	5.70	1.0738	--	--	2060
versión	5896	5.70	1.0546	459	3300	2056
dawn	5897	5.70	1.7409	--	4608	--
guardo	5898	5.70	0.9091	--	4848	--
permanente	5899	5.70	1.4463	1283	--	1190
terminar	5900	5.70	2.0825	3624	911	2303
tambien	5901	5.70	1.1473	864	203	1156
será	5902	5.70	1.2657	339	310	269
directiva	5903	5.70	1.4178	2949	--	4166
larga	5904	5.70	1.7173	2468	1698	1219
doctor	5905	5.70	1.6690	2311	3440	539
registrado	5906	5.70	1.0546	304	--	--
comprobar	5907	5.70	1.0738	4447	--	3746
#cuba	5908	5.70	1.7642	--	2818	--
another	5909	5.70	1.0546	--	2664	--
medias	5910	5.70	1.1995	--	4204	3645
copyright	5911	5.70	1.7757	229	--	--
pareces	5912	5.70	1.3590	--	4136	--
mario	5913	5.70	1.0738	1597	1523	2964
#prayforjapan	5914	5.70	1.8654	--	534	--
manifestó	5915	5.70	1.2657	--	--	3898
secretaría	5916	5.70	1.6194	1030	--	1575
romana	5917	5.70	0.9949	--	--	3868
paquete	5918	5.70	1.2817	2770	--	--
siglos	5919	5.70	1.3887	4701	--	1059
registrada	5920	5.70	0.8631	3192	--	--
argumentos	5921	5.70	1.1995	--	--	2859
caché	5922	5.70	1.3439	4724	--	--
atribuye	5923	5.70	1.0738	--	--	4560
sierra	5924	5.70	1.4178	1478	--	1469
fernando	5925	5.70	1.0926	962	3857	854
ordenamiento	5926	5.70	1.6568	--	--	4338
quedarse	5927	5.70	1.6067	--	3697	--
hallaba	5928	5.70	1.1473	--	--	2307
privados	5929	5.70	1.6690	1877	--	3008
debida	5930	5.70	1.2657	--	--	3360
nombrar	5931	5.70	0.9949	--	--	4050
barbie	5932	5.70	1.8544	--	4563	--
operador	5933	5.70	1.3132	5208	--	--
entrado	5934	5.70	0.9949	--	--	4503
dure	5935	5.70	1.0152	--	4044	--
forums	5936	5.68	1.0388	3858	--	--
hacienda	5937	5.68	1.8344	2247	--	705
square	5938	5.68	1.0962	--	1701	--
través	5939	5.68	0.9988	367	4365	304
cargador	5940	5.68	1.3161	--	4998	--
breve	5941	5.68	1.2362	2503	--	1301
lleno	5942	5.68	1.7195	4220	289	2291
pibe	5943	5.68	1.3619	--	3600	--
noel	5944	5.68	1.5043	--	5056	--
beatriz	5945	5.68	1.1856	5104	--	--
reacciones	5946	5.68	1.5836	--	--	4786
llene	5947	5.68	1.3161	--	1742	--
da	5948	5.68	1.4061	387	129	229
noticias	5949	5.68	1.4907	61	1074	1328
necesarios	5950	5.68	1.1328	2612	--	1622
fer	5951	5.68	1.3619	--	2878	--
inmobiliario	5952	5.68	1.0774	3663	--	--
industria	5953	5.68	1.5178	783	--	596
xo	5954	5.68	1.8455	--	4602	--
you'll	5955	5.68	1.0962	--	3715	--
bogota	5956	5.68	1.1856	4973	--	--
diego	5957	5.68	1.2688	1617	2079	1029
varios	5958	5.68	1.2196	432	2046	415
concejo	5959	5.68	1.4630	4651	--	4422
hilo	5960	5.68	1.0583	4079	--	4695
magnitude	5961	5.68	1.3915	--	5262	--
formulada	5962	5.68	1.1683	4932	--	--
sales	5963	5.68	1.4907	--	2391	--
rama	5964	5.68	0.7407	--	--	3094
long	5965	5.68	1.3619	--	3008	--
hacían	5966	5.68	1.1856	--	--	1824
puebla	5967	5.68	1.1856	1915	--	2888
archivos	5968	5.68	1.1683	566	--	3545
net	5969	5.68	0.9134	3646	--	--
porcentaje	5970	5.68	1.4205	2536	--	1948
mee	5971	5.68	1.4348	--	1826	--
i'll	5972	5.68	1.2027	--	1615	--
interna	5973	5.68	1.0583	2390	--	1526
bernardo	5974	5.68	1.1683	--	--	2966
britney	5975	5.68	1.8007	4771	5048	--
almirante	5976	5.68	1.3915	--	--	3379
castilla	5977	5.68	0.8908	2215	--	1313
georgia	5978	5.68	1.5576	5307	--	--
ubicada	5979	5.68	1.0962	4731	--	--
géneros	5980	5.68	1.1856	--	--	3633
vuelvas	5981	5.68	1.5836	--	4203	--
venían	5982	5.68	1.3468	--	--	3920
imprenta	5983	5.68	1.3161	--	--	1825
daniel	5984	5.68	1.2196	1511	2502	3749
jo	5985	5.68	1.1856	--	1525	--
hacerme	5986	5.68	1.0774	--	1719	--
calzones	5987	5.68	1.6591	--	3712	--
cabezas	5988	5.68	1.4348	--	--	3205
peticiones	5989	5.68	1.1507	4175	--	--
chinos	5990	5.68	1.2362	--	3066	--
tmbn	5991	5.68	1.2196	--	2803	--
argentinos	5992	5.68	1.7313	4176	--	3203
vengas	5993	5.68	1.1147	--	3397	--
proceso	5994	5.68	1.2848	354	--	210
cuarto	5995	5.68	1.0583	1699	878	1163
ponen	5996	5.68	0.9355	4038	1067	3120
hagas	5997	5.68	1.1683	--	1042	--
longitud	5998	5.68	1.1147	3582	--	2880
galicia	5999	5.68	1.3316	2105	--	4431
surgió	6000	5.68	1.0190	--	--	5092
cerro	6001	5.68	1.3915	3848	4180	2338
semanas	6002	5.68	1.2688	1044	2317	3106
respectivo	6003	5.68	1.2688	5248	--	3357
determina	6004	5.68	1.1683	--	--	2864
american	6005	5.68	1.6092	2697	--	2736
mide	6006	5.68	0.9134	--	5011	--
xddddd	6007	5.68	2.0745	--	3430	--
alli	6008	5.68	1.0190	--	2571	--
pedro	6009	5.68	0.9781	829	2515	350
básicas	6010	5.68	0.9134	4344	--	3930
suya	6011	5.68	1.2027	--	--	2203
mantenimiento	6012	5.68	1.3468	1072	--	2660
materias	6013	5.68	1.3005	2673	--	1511
china	6014	5.68	1.4907	899	2557	2741
tela	6015	5.68	1.0190	4954	4898	4703
meto	6016	5.68	1.3468	--	3267	--
=d	6017	5.68	1.7431	--	588	--
expone	6018	5.68	1.4348	--	--	5261
ahí	6019	5.68	0.8908	1313	358	754
habra	6020	5.68	1.1147	--	2333	--
month	6021	5.68	0.8676	--	4764	--
mediante	6022	5.68	1.0388	508	--	432
relativo	6023	5.68	1.1147	4968	--	2078
ole	6024	5.68	1.2027	--	3526	--
anuales	6025	5.68	1.2688	4620	--	3112
textil	6026	5.68	1.1507	4906	--	--
verificar	6027	5.68	1.2688	4988	--	--
busca	6028	5.68	1.3768	378	1215	1225
par	6029	5.68	0.8908	1579	1131	1252
cubierta	6030	5.68	0.9355	5017	--	3611
quizás	6031	5.68	1.1147	3103	2100	1746
toman	6032	5.68	1.2027	--	3922	3869
plantea	6033	5.68	1.2196	--	--	2817
numero	6034	5.68	1.0774	2327	1233	5032
contraseña	6035	5.68	1.0583	492	--	--
